UNC125_BT474_1	UNC125_MCF10A_1	UNC125_MCF7_1	UNC125_MDA231_1	UNC125_SUM159_1	UNC125_T47D_1	UNC965_BT474_1	UNC965_BT474_2	UNC965_HCC1806_1	UNC965_MCF10A_1	UNC965_MCF7_1	UNC965_MCF7_2	UNC965_MDA231_1	UNC965_MDA231_2	UNC965_SUM159_1	UNC965_SUM159_2	UNC965_T47D_1	UNC965_T47D_2	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	Normal_vs_Basal_logFC	Normal_vs_Basal_AveExpr	Normal_vs_Basal_t	Normal_vs_Basal_P.Value	Normal_vs_Basal_adj.P.Val	Normal_vs_Basal_B	Normal_vs_Basal_-log(P.Value)	Normal_vs_Basal_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	Normal_vs_Basal_Valid	Normal_vs_Basal_Significant
17.309587478637695	19.64855194091797	16.70119285583496	20.208677291870117	20.28620147705078	19.377748489379883	17.006938934326172	17.161224365234375	18.232397079467773	18.376991271972656	16.182411193847656	16.485641479492188	18.92336654663086	18.968914031982422	19.34119987487793	19.49446678161621	18.41984748840332	17.855087280273438	Homo sapiens	1:Experimental evidence at protein level	427	0	0.0451687904850608	18.368175985418	0.036706344155532	0.971068072181115	0.984015646476864	-5.93927556517199	0.0127503248433809	0.00699799595428958	sp|P24752|THIL_HUMAN	P24752	THIL_HUMAN	ACAT1	Acetyl-CoA acetyltransferase, mitochondrial		+	
18.028085708618164	16.402820587158203	16.522296905517578	16.247774124145508	16.166179656982422	17.44480323791504	16.0839786529541	13.47252082824707	14.00283145904541	14.47494888305664	16.00166893005371	15.417794227600098	14.64909553527832	14.335079193115234	12.849198341369629	14.142263412475586	14.785234451293945	13.423288345336914	Homo sapiens	1:Experimental evidence at protein level	808	8	-1.02174466808903	15.3087584920582	-0.677465569150628	0.505553831843454	0.939518626128172	-5.71837993886873	0.296232593529327	0.0270946055107693	sp|P25205|MCM3_HUMAN	P25205	MCM3_HUMAN	MCM3	DNA replication licensing factor MCM3		+	
16.766048431396484	17.251447677612305	16.915847778320312	17.25794219970703	16.035030364990234	16.684885025024414	19.82223129272461	19.931556701660156	18.513620376586914	18.039968490600586	19.220172882080078	19.737016677856445	20.72601318359375	20.26161003112793	21.778797149658203	20.362571716308594	19.716354370117188	18.77447509765625	Homo sapiens	1:Experimental evidence at protein level	132	0	1.23753069280966	18.7164594211396	1.58491499387444	0.128025934146623	0.741345529310353	-4.78616601429541	0.89270204663402	0.129979327112763	sp|P25398|RS12_HUMAN	P25398	RS12_HUMAN	RPS12	Small ribosomal subunit protein eS12		+	
20.13837242126465	21.9250545501709	20.458114624023438	21.37102508544922	22.148273468017578	21.958566665649414	18.80961799621582	19.692089080810547	19.180830001831055	19.640573501586914	18.10736846923828	18.397794723510742	20.242351531982422	19.887331008911133	20.334049224853516	20.484760284423828	19.31400489807129	19.23569679260254	Homo sapiens	1:Experimental evidence at protein level	553	0	-0.575285562560435	20.1313387946275	-0.378615002096841	0.708798866304733	0.96486608584171	-5.87017982302908	0.149476985756999	0.0155329583823277	sp|P25705|ATPA_HUMAN	P25705	ATPA_HUMAN	ATP5F1A	ATP synthase F(1) complex subunit alpha, mitochondrial		+	
16.068885803222656	13.980986595153809	13.495134353637695	13.281827926635742	11.733521461486816	14.113533973693848	17.43558692932129	16.82569694519043	16.686798095703125	16.810565948486328	17.34317398071289	17.425107955932617	18.52853012084961	17.838359832763672	18.212095260620117	18.905027389526367	17.221601486206055	17.016313552856445	Homo sapiens	1:Experimental evidence at protein level	475	4	0.678949827294552	16.2039009387326	0.587591418149229	0.563112337347502	0.948279453877348	-5.77278616274637	0.249404957504941	0.023063659083654	sp|P26368|U2AF2_HUMAN	P26368	U2AF2_HUMAN	U2AF2	Splicing factor U2AF 65 kDa subunit		+	
17.258039474487305	17.29613494873047	19.231990814208984	18.873136520385742	18.075393676757812	17.45357322692871	22.849760055541992	22.168176651000977	20.058334350585938	20.522579193115234	21.641036987304688	22.266508102416992	23.291248321533203	23.26026153564453	23.185420989990234	23.818628311157227	21.4600887298584	21.024330139160156	Homo sapiens	1:Experimental evidence at protein level	211	0	2.18427564981836	20.6921509304636	2.00988258171493	0.0575507870532032	0.701889985806215	-4.14788872329327	1.23994873266797	0.153730953826748	sp|P26373|RL13_HUMAN	P26373	RL13_HUMAN	RPL13	Large ribosomal subunit protein eL13		+	
13.37634563446045	16.262638092041016	12.670991897583008	15.487289428710938	13.467561721801758	15.058998107910156	15.438608169555664	14.632097244262695	16.465679168701172	16.858814239501953	15.02260684967041	14.528422355651855	16.380922317504883	16.399965286254883	16.52180290222168	16.5595760345459	16.51279067993164	16.422195434570312	Homo sapiens	1:Experimental evidence at protein level	557	7	-0.978720136335809	15.4271010367891	-1.28632363829734	0.212421061163472	0.894087550206915	-5.16434304326224	0.672802425944515	0.0486199524456011	sp|P26599|PTBP1_HUMAN	P26599	PTBP1_HUMAN	PTBP1	Polypyrimidine tract-binding protein 1		+	
17.588376998901367	16.975589752197266	18.925504684448242	19.69833755493164	17.27391242980957	19.6651668548584	17.80367660522461	17.729995727539062	15.991658210754395	16.38744354248047	17.21580696105957	16.845914840698242	18.896324157714844	18.94961929321289	17.32121467590332	17.63414764404297	18.099300384521484	18.114831924438477	Homo sapiens	1:Experimental evidence at protein level	437	0	0.997603140021294	17.8664651735454	0.859735805196333	0.39970537279359	0.939518626128172	-5.58561768724818	0.398260013964248	0.0270946055107693	sp|P26641|EF1G_HUMAN	P26641	EF1G_HUMAN	EEF1G	Elongation factor 1-gamma		+	
12.615202903747559	16.15848159790039	14.521722793579102	12.74654483795166	11.739178657531738	12.506948471069336	15.344365119934082	14.465968132019043	14.44473648071289	15.902844429016113	13.82323932647705	13.88219165802002	14.54348087310791	14.840938568115234	13.921894073486328	13.451772689819336	14.93233871459961	15.109954833984375	Homo sapiens	1:Experimental evidence at protein level	288	16	-2.66337470231127	14.147036443113	-5.00908229193281	5.97361411057511E-05	0.0132479610591097	1.83430738204386	4.22376283580969	1.87785095711706	sp|P27105|STOM_HUMAN	P27105	STOM_HUMAN	STOM	Stomatin		+	+
18.05684471130371	15.674022674560547	18.06358528137207	17.573097229003906	15.209709167480469	17.034404754638672	17.236711502075195	17.889598846435547	16.362112045288086	16.043136596679688	17.000476837158203	16.71074867248535	16.70584487915039	17.14297866821289	16.53880500793457	16.32135772705078	16.886507034301758	17.142032623291016	Homo sapiens	1:Experimental evidence at protein level	245	0	0.418236337250871	16.8821418607824	0.480002156328359	0.636219518322284	0.952243407083487	-5.82806767598571	0.196393011478835	0.0212520255214906	sp|P27348|1433T_HUMAN	P27348	1433T_HUMAN	YWHAQ	14-3-3 protein theta		+	
14.263935089111328	13.915007591247559	14.585481643676758	11.016107559204102	12.5166654586792	12.740325927734375	16.703323364257812	16.770721435546875	16.167631149291992	14.695426940917969	17.480653762817383	17.036151885986328	15.731807708740234	16.08534812927246	15.02011775970459	14.424712181091309	17.16960334777832	16.557937622070312	Homo sapiens	1:Experimental evidence at protein level	379	3	-0.191370427841639	15.1156141472388	-0.20407878257803	0.840269348968245	0.96486608584171	-5.91961496322175	0.0755814781998854	0.0155329583823277	sp|P27361|MK03_HUMAN	P27361	MK03_HUMAN	MAPK3	Mitogen-activated protein kinase 3		+	
18.314123153686523	18.474369049072266	18.264007568359375	17.971111297607422	18.966053009033203	18.118623733520508	21.811098098754883	21.450563430786133	19.135509490966797	20.02198028564453	20.670915603637695	20.86600112915039	22.05338478088379	21.66156005859375	21.978790283203125	22.357120513916016	20.543981552124023	19.445716857910156	Homo sapiens	1:Experimental evidence at protein level	214	0	0.952944009877257	20.077383761999	1.1909874718734	0.247031590297314	0.932243879207929	-5.27124297118638	0.607247505790755	0.0304704593852102	sp|P27635|RL10_HUMAN	P27635	RL10_HUMAN	RPL10	Large ribosomal subunit protein uL16		+	
13.61192512512207	13.810626983642578	13.457618713378906	13.988120079040527	12.992410659790039	11.788516998291016	17.46088981628418	17.172651290893555	16.88180923461914	16.082582473754883	16.800251007080078	16.71925926208496	19.115341186523438	18.79431915283203	17.506011962890625	17.509057998657227	17.78771209716797	18.04315948486328	Homo sapiens	1:Experimental evidence at protein level	260	6	1.38192687428787	16.0072325890737	1.14528203427917	0.265059607028941	0.939518626128172	-5.31997393507001	0.576656450241389	0.0270946055107693	sp|P27707|DCK_HUMAN	P27707	DCK_HUMAN	DCK	Deoxycytidine kinase		+	
16.91951560974121	14.219366073608398	16.093299865722656	17.000486373901367	16.62254524230957	16.16618537902832	14.897444725036621	15.341192245483398	16.296878814697266	14.528590202331543	15.765212059020996	16.012392044067383	16.60844612121582	16.755996704101562	16.117143630981445	15.87256908416748	14.774510383605957	14.68379020690918	Homo sapiens	1:Experimental evidence at protein level	2225	5	1.861859791276	15.8429711116184	1.82001478337131	0.0831342488698606	0.701889985806215	-4.44628546679056	1.08022002277515	0.153730953826748	sp|P27708|PYR1_HUMAN	P27708	PYR1_HUMAN	CAD	Multifunctional protein CAD		+	
13.836734771728516	14.410356521606445	17.620689392089844	17.697189331054688	13.258198738098145	16.46969223022461	14.467735290527344	14.417190551757812	15.229522705078125	14.577842712402344	16.57792091369629	16.806108474731445	17.39120101928711	17.243392944335938	14.263589859008789	14.399065017700195	17.050457000732422	16.8172664642334	Homo sapiens	1:Experimental evidence at protein level	281	8	0.874906543011495	15.7007921007377	0.722971802924926	0.477723952344977	0.939518626128172	-5.68801974863237	0.320822983312693	0.0270946055107693	sp|P29692|EF1D_HUMAN	P29692	EF1D_HUMAN	EEF1D	Elongation factor 1-delta		+	
12.414745330810547	13.52214527130127	15.259527206420898	16.38543701171875	12.719426155090332	11.589123725891113	16.094425201416016	16.501550674438477	15.068626403808594	14.913707733154297	15.672992706298828	14.957015991210938	16.06747055053711	16.1813907623291	14.875797271728516	14.685809135437012	16.037824630737305	16.384092330932617	Homo sapiens	1:Experimental evidence at protein level	261	6	0.661241343627907	14.9326348019182	0.701487219216591	0.490749942904548	0.939518626128172	-5.70258729754351	0.309139742255193	0.0270946055107693	sp|P30040|ERP29_HUMAN	P30040	ERP29_HUMAN	ERP29	Endoplasmic reticulum resident protein 29		+	
15.823114395141602	16.12340545654297	14.640594482421875	15.466055870056152	15.079903602600098	15.47815990447998	14.56976318359375	13.955562591552734	16.564889907836914	16.49765968322754	15.249905586242676	14.709593772888184	15.41353988647461	15.014846801757812	16.107393264770508	16.48243522644043	15.295440673828125	14.93802261352539	Homo sapiens	1:Experimental evidence at protein level	256	6	-0.846181218872408	15.4278753676219	-1.00828140676867	0.324870057294346	0.939518626128172	-5.45593864593858	0.488290314974181	0.0270946055107693	sp|P30048|PRDX3_HUMAN	P30048	PRDX3_HUMAN	PRDX3	Thioredoxin-dependent peroxide reductase, mitochondrial		+	
16.73001480102539	16.542829513549805	17.57924461364746	17.918964385986328	16.58609390258789	16.924884796142578	21.347333908081055	20.765840530395508	18.29269027709961	18.929698944091797	19.857017517089844	20.265539169311523	21.343969345092773	21.198862075805664	21.001251220703125	21.298219680786133	19.19571304321289	19.790220260620117	Homo sapiens	1:Experimental evidence at protein level	165	0	1.54730452658902	19.1443365875382	1.78909118752865	0.088128692135832	0.709702159123324	-4.49293891267231	1.05488267492958	0.148923873517177	sp|P30050|RL12_HUMAN	P30050	RL12_HUMAN	RPL12	Large ribosomal subunit protein uL11		+	
15.950479507446289	14.124603271484375	15.60844612121582	15.227766990661621	12.952876091003418	15.530293464660645	16.35317039489746	13.861833572387695	15.643754959106445	16.518081665039062	16.45496940612793	16.534603118896484	16.249208450317383	16.27579116821289	13.888405799865723	13.331201553344727	16.385841369628906	15.672226905822754	Homo sapiens	1:Experimental evidence at protein level	589	5	-0.783407456568495	15.364444913182	-0.867118304937806	0.395740230636504	0.939518626128172	-5.57962087424421	0.402589797458726	0.0270946055107693	sp|P30153|2AAA_HUMAN	P30153	2AAA_HUMAN	PPP2R1A	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform		+	
13.666187286376953	18.312047958374023	15.79506778717041	16.076658248901367	15.964016914367676	14.56881332397461	14.842047691345215	14.621209144592285	16.029132843017578	16.683555603027344	14.463764190673828	14.183518409729004	14.609942436218262	14.741628646850586	13.634943962097168	14.098299980163574	14.464897155761719	15.03174877166748	Homo sapiens	1:Experimental evidence at protein level	517	11	-2.71824853396641	15.1353519369865	-2.56583395438717	0.0180666411955157	0.634120761225872	-3.17358987486125	1.74312258046844	0.197828027702123	sp|P30837|AL1B1_HUMAN	P30837	AL1B1_HUMAN	ALDH1B1	Aldehyde dehydrogenase X, mitochondrial		+	
17.514209747314453	17.058488845825195	16.771846771240234	15.323797225952148	16.055694580078125	15.384414672851562	17.148033142089844	17.02487564086914	17.918609619140625	16.94893455505371	16.381425857543945	16.570531845092773	15.997276306152344	16.05586051940918	17.21208381652832	17.3749942779541	16.153371810913086	16.232385635375977	Homo sapiens	1:Experimental evidence at protein level	664	0	-0.733128222124918	16.6274509584896	-0.866161632006955	0.396252617395859	0.939518626128172	-5.5804006583123	0.4020278560882	0.0270946055107693	sp|P31040|SDHA_HUMAN	P31040	SDHA_HUMAN	SDHA	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial		+	
17.623769760131836	14.249344825744629	17.869016647338867	14.938713073730469	13.390534400939941	16.058778762817383	16.961763381958008	16.759475708007812	14.883441925048828	15.06420612335205	17.05767059326172	16.519155502319336	13.517766952514648	14.783946990966797	14.621956825256348	13.487809181213379	16.308013916015625	15.045385360717773	Homo sapiens	1:Experimental evidence at protein level	395	7	-0.655416673718019	15.5301328079194	-0.702019575743631	0.490424719334895	0.939518626128172	-5.70223137858149	0.309427647787803	0.0270946055107693	sp|P31153|METK2_HUMAN	P31153	METK2_HUMAN	MAT2A	S-adenosylmethionine synthase isoform type-2		+	
18.987119674682617	18.084585189819336	17.8104190826416	18.442136764526367	17.957683563232422	18.422779083251953	18.997297286987305	18.70125389099121	18.584716796875	18.193946838378906	18.53522300720215	18.564970016479492	20.07316017150879	19.348596572875977	19.353490829467773	19.412778854370117	18.427865982055664	18.22437858581543	Homo sapiens	1:Experimental evidence at protein level	449	0	0.552037844752057	18.6759823009736	0.789629404863256	0.438626232729962	0.939518626128172	-5.64018335132609	0.357905398218959	0.0270946055107693	sp|P31943|HNRH1_HUMAN	P31943	HNRH1_HUMAN	HNRNPH1	Heterogeneous nuclear ribonucleoprotein H		+	
17.209213256835938	13.820274353027344	13.243560791015625	15.091233253479004	13.299263954162598	16.317502975463867	17.06396484375	16.404754638671875	15.453622817993164	14.823372840881348	15.965036392211914	16.4951229095459	14.782793045043945	16.023122787475586	14.368046760559082	14.040080070495605	16.84221839904785	16.613075256347656	Homo sapiens	1:Experimental evidence at protein level	198	7	0.15241408936752	15.4373968124971	0.172121002734656	0.865000940217263	0.96486608584171	-5.92547586364765	0.0629834204762872	0.0155329583823277	sp|P32119|PRDX2_HUMAN	P32119	PRDX2_HUMAN	PRDX2	Peroxiredoxin-2		+	
14.236557006835938	14.446401596069336	16.239656448364258	15.621452331542969	13.741146087646484	10.821084976196289	19.182485580444336	18.73657989501953	16.926172256469727	16.85491371154785	18.364824295043945	18.525482177734375	19.32727813720703	18.5125789642334	18.37666893005371	18.447261810302734	17.664966583251953	17.374866485595703	Homo sapiens	1:Experimental evidence at protein level	192	4	1.28060275181136	16.7811231115034	0.974323625132523	0.341057264977424	0.939518626128172	-5.48723954131942	0.467172694979038	0.0270946055107693	sp|P32969|RL9_HUMAN	P32969	RL9_HUMAN	RPL9	Large ribosomal subunit protein uL6		+	
18.06936264038086	17.84372329711914	14.373647689819336	14.9279146194458	17.905174255371094	16.153554916381836	17.13495635986328	17.008419036865234	15.15279769897461	16.768136978149414	15.331501960754395	15.02452278137207	15.882984161376953	15.382017135620117	17.241430282592773	17.12516212463379	15.823914527893066	15.04507064819336	Homo sapiens	1:Experimental evidence at protein level	698	3	-1.34323160581833	16.2599353465297	-1.10948349498966	0.279845892238863	0.939518626128172	-5.35697786280868	0.553081063569072	0.0270946055107693	sp|P33121|ACSL1_HUMAN	P33121	ACSL1_HUMAN	ACSL1	Long-chain-fatty-acid--CoA ligase 1		+	
17.28008270263672	14.780921936035156	16.156023025512695	14.792698860168457	13.134810447692871	16.043127059936523	16.43944549560547	16.16875648498535	16.383113861083984	14.882637023925781	16.203458786010742	16.372539520263672	14.65878963470459	13.22652530670166	14.773590087890625	16.10938835144043	16.325475692749023	14.508989334106445	Homo sapiens	1:Experimental evidence at protein level	734	6	-0.367036162944474	15.4704554077562	-0.395516486014872	0.696476661309457	0.96486608584171	-5.8638385025438	0.157093432053141	0.0155329583823277	sp|P33992|MCM5_HUMAN	P33992	MCM5_HUMAN	MCM5	DNA replication licensing factor MCM5		+	
