Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	TotalPeptides/Length	SpectralCount/Length	UniqueSpectralCount/Length	TotalSpectralCount/Length	CRC_1 Spectral Count	CRC_11 Spectral Count	CRC_13 Spectral Count	CRC_15 Spectral Count	CRC_16 Spectral Count	CRC_19 Spectral Count	CRC_2 Spectral Count	CRC_20 Spectral Count	CRC_21 Spectral Count	CRC_4 Spectral Count	CRC_5 Spectral Count	CRC_6 Spectral Count	CRC_8 Spectral Count	CRC_9 Spectral Count	Control_1 Spectral Count	Control_11 Spectral Count	Control_13 Spectral Count	Control_15 Spectral Count	Control_16 Spectral Count	Control_19 Spectral Count	Control_2 Spectral Count	Control_20 Spectral Count	Control_21 Spectral Count	Control_4 Spectral Count	Control_5 Spectral Count	Control_6 Spectral Count	Control_8 Spectral Count	Control_9 Spectral Count	CRC_1 Unique Spectral Count	CRC_11 Unique Spectral Count	CRC_13 Unique Spectral Count	CRC_15 Unique Spectral Count	CRC_16 Unique Spectral Count	CRC_19 Unique Spectral Count	CRC_2 Unique Spectral Count	CRC_20 Unique Spectral Count	CRC_21 Unique Spectral Count	CRC_4 Unique Spectral Count	CRC_5 Unique Spectral Count	CRC_6 Unique Spectral Count	CRC_8 Unique Spectral Count	CRC_9 Unique Spectral Count	Control_1 Unique Spectral Count	Control_11 Unique Spectral Count	Control_13 Unique Spectral Count	Control_15 Unique Spectral Count	Control_16 Unique Spectral Count	Control_19 Unique Spectral Count	Control_2 Unique Spectral Count	Control_20 Unique Spectral Count	Control_21 Unique Spectral Count	Control_4 Unique Spectral Count	Control_5 Unique Spectral Count	Control_6 Unique Spectral Count	Control_8 Unique Spectral Count	Control_9 Unique Spectral Count	CRC_1 Total Spectral Count	CRC_11 Total Spectral Count	CRC_13 Total Spectral Count	CRC_15 Total Spectral Count	CRC_16 Total Spectral Count	CRC_19 Total Spectral Count	CRC_2 Total Spectral Count	CRC_20 Total Spectral Count	CRC_21 Total Spectral Count	CRC_4 Total Spectral Count	CRC_5 Total Spectral Count	CRC_6 Total Spectral Count	CRC_8 Total Spectral Count	CRC_9 Total Spectral Count	Control_1 Total Spectral Count	Control_11 Total Spectral Count	Control_13 Total Spectral Count	Control_15 Total Spectral Count	Control_16 Total Spectral Count	Control_19 Total Spectral Count	Control_2 Total Spectral Count	Control_20 Total Spectral Count	Control_21 Total Spectral Count	Control_4 Total Spectral Count	Control_5 Total Spectral Count	Control_6 Total Spectral Count	Control_8 Total Spectral Count	Control_9 Total Spectral Count	CRC_1 Intensity	CRC_11 Intensity	CRC_13 Intensity	CRC_15 Intensity	CRC_16 Intensity	CRC_19 Intensity	CRC_2 Intensity	CRC_20 Intensity	CRC_21 Intensity	CRC_4 Intensity	CRC_5 Intensity	CRC_6 Intensity	CRC_8 Intensity	CRC_9 Intensity	Control_1 Intensity	Control_11 Intensity	Control_13 Intensity	Control_15 Intensity	Control_16 Intensity	Control_19 Intensity	Control_2 Intensity	Control_20 Intensity	Control_21 Intensity	Control_4 Intensity	Control_5 Intensity	Control_6 Intensity	Control_8 Intensity	Control_9 Intensity	CRC_1 MaxLFQ Intensity	CRC_11 MaxLFQ Intensity	CRC_13 MaxLFQ Intensity	CRC_15 MaxLFQ Intensity	CRC_16 MaxLFQ Intensity	CRC_19 MaxLFQ Intensity	CRC_2 MaxLFQ Intensity	CRC_20 MaxLFQ Intensity	CRC_21 MaxLFQ Intensity	CRC_4 MaxLFQ Intensity	CRC_5 MaxLFQ Intensity	CRC_6 MaxLFQ Intensity	CRC_8 MaxLFQ Intensity	CRC_9 MaxLFQ Intensity	Control_1 MaxLFQ Intensity	Control_11 MaxLFQ Intensity	Control_13 MaxLFQ Intensity	Control_15 MaxLFQ Intensity	Control_16 MaxLFQ Intensity	Control_19 MaxLFQ Intensity	Control_2 MaxLFQ Intensity	Control_20 MaxLFQ Intensity	Control_21 MaxLFQ Intensity	Control_4 MaxLFQ Intensity	Control_5 MaxLFQ Intensity	Control_6 MaxLFQ Intensity	Control_8 MaxLFQ Intensity	Control_9 MaxLFQ Intensity	Indistinguishable Proteins
sp|Q14112|NID2_HUMAN	Q14112	NID2_HUMAN	NID2	1375	Homo sapiens	1:Experimental evidence at protein level	Nidogen-2	1.0	0.999	24	273	256	287	0.017454545454545455	0.19854545454545455	0.18618181818181817	0.20872727272727273	6	11	7	5	11	1	16	5	16	13	14	14	8	9	7	11	4	4	8	9	9	14	17	11	20	11	9	3	5	11	6	5	11	1	15	5	15	12	14	14	7	8	7	11	3	3	8	8	9	13	16	10	19	10	8	2	7	12	8	6	11	2	16	5	17	14	14	15	8	9	7	12	4	5	9	9	9	15	18	11	20	11	9	4	275407808.0	335164480.0	159188320.0	193292080.0	210828176.0	63204428.0	571896770.0	131067816.0	467203712.0	313085536.0	216742016.0	406301600.0	326325600.0	406764608.0	245150272.0	264317696.0	331946304.0	157393168.0	168532416.0	314924608.0	305989088.0	517041760.0	349012256.0	335369472.0	126402416.0	406232480.0	331074528.0	304658528.0	30873154.0	38067900.0	19946800.0	22035416.0	26766090.0	10824136.0	60306920.0	17190476.0	48737140.0	35775392.0	26226826.0	50674628.0	38269272.0	41756784.0	32526826.0	31533088.0	37113056.0	27756832.0	22273852.0	36997540.0	44946960.0	50073364.0	39788116.0	46143848.0	94449088.0	42453788.0	39503728.0	41929720.0	
sp|Q14118|DAG1_HUMAN	Q14118	DAG1_HUMAN	DAG1	895	Homo sapiens	1:Experimental evidence at protein level	Dystroglycan 1	1.0	0.9978	6	15	15	15	0.0067039106145251395	0.01675977653631285	0.01675977653631285	0.01675977653631285	0	0	0	0	1	0	0	0	1	0	0	5	0	0	1	1	1	0	0	0	0	1	0	1	2	1	0	0	0	0	0	0	1	0	0	0	1	0	0	5	0	0	1	1	1	0	0	0	0	1	0	1	2	1	0	0	0	0	0	0	1	0	0	0	1	0	0	5	0	0	1	1	1	0	0	0	0	1	0	1	2	1	0	0	0.0	0.0	0.0	0.0	9179698.0	0.0	24347296.0	0.0	0.0	0.0	0.0	20051106.0	0.0	0.0	29844244.0	6021189.0	19384792.0	0.0	5427136.5	6415891.0	10169094.0	0.0	0.0	12330020.0	0.0	33573964.0	15537515.0	15068076.0	0.0	0.0	0.0	0.0	5444177.0	0.0	12476513.0	0.0	0.0	0.0	0.0	10890151.0	0.0	0.0	11809047.0	6999861.0	11249775.0	0.0	5307090.0	9353413.0	9944157.0	0.0	0.0	12057284.0	0.0	18885574.0	15193830.0	17517212.0	
sp|Q14126|DSG2_HUMAN	Q14126	DSG2_HUMAN	DSG2	1118	Homo sapiens	1:Experimental evidence at protein level	Desmoglein-2	1.0	0.999	22	167	167	167	0.01967799642218247	0.14937388193202147	0.14937388193202147	0.14937388193202147	5	13	13	5	7	0	3	15	1	9	13	2	10	0	6	7	2	10	17	5	0	1	14	3	0	0	5	1	5	13	13	5	7	0	3	15	1	9	13	2	10	0	6	7	2	10	17	5	0	1	14	3	0	0	5	1	5	13	13	5	7	0	3	15	1	9	13	2	10	0	6	7	2	10	17	5	0	1	14	3	0	0	5	1	113100816.0	223634800.0	343395104.0	215120064.0	216629344.0	1152697.2	115878072.0	447471712.0	37858024.0	170351984.0	283853184.0	58865468.0	222937520.0	58169752.0	174238976.0	181045184.0	146392000.0	307900672.0	361961120.0	107359512.0	0.0	97773216.0	283322720.0	118038320.0	0.0	41280568.0	132464784.0	35465416.0	22175692.0	33620900.0	48356432.0	35060144.0	36822704.0	4696367.5	31173244.0	71646160.0	10534032.0	33992136.0	43823480.0	22306592.0	36629880.0	16375905.0	41675216.0	33677364.0	40420948.0	52132344.0	54272716.0	26390466.0	0.0	27427656.0	42612104.0	35350776.0	0.0	27443996.0	38259292.0	20298046.0	
sp|Q14137|BOP1_HUMAN	Q14137	BOP1_HUMAN	BOP1	746	Homo sapiens	1:Experimental evidence at protein level	Ribosome biogenesis protein BOP1	1.0	0.9973	2	5	5	5	0.002680965147453083	0.006702412868632708	0.006702412868632708	0.006702412868632708	0	0	1	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	17793446.0	0.0	21362452.0	11708728.0	0.0	7189244.0	0.0	2565097.5	7686635.5	0.0	9028426.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4975129.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9125231.0	0.0	9404470.0	5856341.0	0.0	7748924.0	0.0	2764789.2	8285037.0	0.0	9731285.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5362441.0	0.0	0.0	0.0	0.0	0.0	
sp|Q14141|SEPT6_HUMAN	Q14141	SEPT6_HUMAN	SEPTIN6	434	Homo sapiens	1:Experimental evidence at protein level	Septin-6	1.0	0.999	12	17	11	49	0.027649769585253458	0.03917050691244239	0.02534562211981567	0.11290322580645161	1	1	1	1	0	11	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	2	0	14	1	3	1	1	3	3	1	0	0	3	0	0	0	2	0	1	1	0	1	1	1	0	17320906.0	19722212.0	19547018.0	18215290.0	15467535.0	137103856.0	24892654.0	0.0	0.0	0.0	0.0	0.0	0.0	17259032.0	25250358.0	0.0	0.0	0.0	0.0	30607648.0	0.0	0.0	19313102.0	26217520.0	0.0	25873796.0	0.0	0.0	18504484.0	21069876.0	20882710.0	19459984.0	16524467.0	28602824.0	26593626.0	0.0	0.0	0.0	0.0	0.0	0.0	18438382.0	26975774.0	0.0	0.0	0.0	0.0	32699140.0	0.0	0.0	20632812.0	28009024.0	0.0	27641812.0	0.0	0.0	
sp|Q14151|SAFB2_HUMAN	Q14151	SAFB2_HUMAN	SAFB2	953	Homo sapiens	1:Experimental evidence at protein level	Scaffold attachment factor B2	1.0	0.9973	7	3	3	22	0.007345225603357817	0.0031479538300104933	0.0031479538300104933	0.023084994753410283	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	3	8	0	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2984477.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q14152|EIF3A_HUMAN	Q14152	EIF3A_HUMAN	EIF3A	1382	Homo sapiens	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 3 subunit A	1.0	0.999	15	70	70	70	0.01085383502170767	0.05065123010130246	0.05065123010130246	0.05065123010130246	1	2	5	3	2	12	3	3	1	4	3	1	4	1	2	3	0	1	6	1	1	0	4	2	2	0	2	1	1	2	5	3	2	12	3	3	1	4	3	1	4	1	2	3	0	1	6	1	1	0	4	2	2	0	2	1	1	2	5	3	2	12	3	3	1	4	3	1	4	1	2	3	0	1	6	1	1	0	4	2	2	0	2	1	81760552.0	99452240.0	92267032.0	108800640.0	82555016.0	155088128.0	36217564.0	86906448.0	48095992.0	63159092.0	131865656.0	40068220.0	60228304.0	37610852.0	58038852.0	65914564.0	35783020.0	59727168.0	91981328.0	44799376.0	11930258.0	29311964.0	112399984.0	47954844.0	0.0	38337116.0	44490960.0	40081244.0	24515074.0	18823808.0	20558240.0	23715460.0	27014580.0	27416510.0	24337364.0	16174809.0	20081848.0	19558678.0	30816464.0	22200882.0	17650806.0	17669536.0	24833554.0	26553414.0	19744086.0	21367832.0	24984752.0	20166396.0	15357196.0	12270251.0	24206546.0	22798212.0	0.0	18431016.0	22249294.0	20921632.0	
sp|Q14155|ARHG7_HUMAN	Q14155	ARHG7_HUMAN	ARHGEF7	803	Homo sapiens	1:Experimental evidence at protein level	Rho guanine nucleotide exchange factor 7	0.7635	0.9953	1	2	2	2	0.0012453300124533001	0.0024906600249066002	0.0024906600249066002	0.0024906600249066002	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	475917.7	0.0	2086428.9	0.0	4067184.5	2983431.8	0.0	0.0	2181649.5	0.0	3847029.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1393249.8	0.0	0.0	0.0	0.0	0.0	0.0	2438751.8	0.0	0.0	475917.7	0.0	2086428.9	0.0	4067184.5	2983431.8	0.0	0.0	2181649.5	0.0	3847029.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1393249.8	0.0	0.0	0.0	0.0	0.0	0.0	2438751.8	0.0	
sp|Q14157|UBP2L_HUMAN	Q14157	UBP2L_HUMAN	UBAP2L	1087	Homo sapiens	1:Experimental evidence at protein level	Ubiquitin-associated protein 2-like	1.0	0.9988	7	31	31	31	0.006439742410303588	0.028518859245630176	0.028518859245630176	0.028518859245630176	1	2	3	1	4	3	1	1	1	2	1	1	1	1	0	2	1	0	1	1	0	0	0	1	1	0	1	0	1	2	3	1	4	3	1	1	1	2	1	1	1	1	0	2	1	0	1	1	0	0	0	1	1	0	1	0	1	2	3	1	4	3	1	1	1	2	1	1	1	1	0	2	1	0	1	1	0	0	0	1	1	0	1	0	18637528.0	48545360.0	48543432.0	21357688.0	44652904.0	31371666.0	7006369.0	33504990.0	7423671.0	27363592.0	33526220.0	8209635.0	29247098.0	4734596.5	20617988.0	14310260.0	8630524.0	5169883.5	17659030.0	11718693.0	2925028.8	0.0	36977980.0	8312948.0	0.0	0.0	25969250.0	5364276.5	12142799.0	11602877.0	12750528.0	11842905.0	18197000.0	9739657.0	10308800.0	8916547.0	10922796.0	15043343.0	12369025.0	12079222.0	9820967.0	6966234.5	9443543.0	7387065.5	12698496.0	7606692.5	7847218.5	10091482.0	4303732.5	0.0	10336119.0	12231231.0	0.0	0.0	12041441.0	7892712.0	
sp|Q14160|SCRIB_HUMAN	Q14160	SCRIB_HUMAN	SCRIB	1655	Homo sapiens	1:Experimental evidence at protein level	Protein scribble homolog	1.0	0.9989	5	13	9	13	0.0030211480362537764	0.00785498489425982	0.005438066465256798	0.00785498489425982	0	0	3	0	2	0	0	1	0	0	2	0	0	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	2	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	3	0	2	0	0	1	0	0	2	0	0	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0	4355450.5	1844145.8	13434313.0	10419310.0	14938142.0	5183942.0	0.0	11303826.0	0.0	11716028.0	21412094.0	0.0	3520783.8	0.0	11238137.0	2984435.0	0.0	0.0	15420918.0	0.0	0.0	0.0	15676635.0	0.0	0.0	0.0	0.0	0.0	4447728.5	2001034.1	7892884.5	3829727.2	5699237.0	5293773.0	0.0	6669641.5	0.0	6222594.5	8399252.0	0.0	3595377.8	0.0	6598762.0	4118250.2	0.0	0.0	5729368.0	0.0	0.0	0.0	5933514.5	0.0	0.0	0.0	0.0	0.0	
sp|Q14165|MLEC_HUMAN	Q14165	MLEC_HUMAN	MLEC	292	Homo sapiens	1:Experimental evidence at protein level	Malectin	1.0	0.999	9	68	67	68	0.030821917808219176	0.2328767123287671	0.22945205479452055	0.2328767123287671	3	3	6	3	3	4	0	6	4	3	8	1	3	0	2	2	2	1	4	2	0	0	7	0	0	0	1	0	3	3	6	3	3	4	0	5	4	3	8	1	3	0	2	2	2	1	4	2	0	0	7	0	0	0	1	0	3	3	6	3	3	4	0	6	4	3	8	1	3	0	2	2	2	1	4	2	0	0	7	0	0	0	1	0	57739700.0	52299072.0	132846432.0	60126416.0	56619424.0	63038824.0	51801852.0	146186320.0	38279776.0	74650024.0	114149024.0	44593248.0	78765984.0	11336387.0	28469614.0	68127288.0	34147584.0	51424244.0	120177328.0	30471374.0	0.0	0.0	108310424.0	31964116.0	0.0	25485954.0	36335244.0	28844924.0	27265880.0	22118100.0	45159724.0	30435054.0	23699198.0	20474278.0	24688166.0	49813628.0	20032312.0	25495998.0	45234700.0	26063754.0	33366832.0	9277768.0	19102558.0	27783482.0	20527246.0	33611600.0	37117472.0	19120616.0	0.0	0.0	36634528.0	24583928.0	0.0	17891250.0	23384548.0	29479834.0	
sp|Q14166|TTL12_HUMAN	Q14166	TTL12_HUMAN	TTLL12	644	Homo sapiens	1:Experimental evidence at protein level	Tubulin--tyrosine ligase-like protein 12	1.0	0.999	6	34	34	34	0.009316770186335404	0.052795031055900624	0.052795031055900624	0.052795031055900624	1	2	1	4	2	1	2	4	0	2	2	0	3	1	2	1	0	1	1	0	0	0	2	1	0	0	1	0	1	2	1	4	2	1	2	4	0	2	2	0	3	1	2	1	0	1	1	0	0	0	2	1	0	0	1	0	1	2	1	4	2	1	2	4	0	2	2	0	3	1	2	1	0	1	1	0	0	0	2	1	0	0	1	0	42524332.0	49390648.0	34779748.0	61743200.0	43688216.0	21873236.0	19673410.0	73676648.0	31302082.0	45478648.0	55258804.0	12642169.0	71112112.0	25407114.0	51215144.0	37229828.0	0.0	27328290.0	47710148.0	9601472.0	16407567.0	21509914.0	45767928.0	15447111.0	0.0	12586450.0	35238072.0	27141010.0	21585230.0	25613578.0	17658010.0	17258680.0	21859072.0	11152249.0	19566172.0	25051720.0	16016881.0	18124790.0	19252212.0	12573258.0	24412200.0	18483986.0	26280340.0	19281488.0	0.0	13837296.0	20172982.0	17673950.0	16318131.0	21392666.0	19300386.0	15362911.0	0.0	12517843.0	22724300.0	26993068.0	
sp|Q14192|FHL2_HUMAN	Q14192	FHL2_HUMAN	FHL2	279	Homo sapiens	1:Experimental evidence at protein level	Four and a half LIM domains protein 2	1.0	0.999	10	38	38	38	0.035842293906810034	0.13620071684587814	0.13620071684587814	0.13620071684587814	0	4	2	3	2	0	1	8	0	3	0	0	7	3	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	4	2	3	2	0	1	8	0	3	0	0	7	3	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	4	2	3	2	0	1	8	0	3	0	0	7	3	0	0	0	0	3	1	0	0	1	0	0	0	0	0	31795674.0	73361840.0	59217648.0	49159296.0	77870224.0	1747782.2	7649096.5	124482728.0	27228888.0	82937800.0	53422128.0	9506881.0	127672104.0	132683872.0	11859780.0	14285089.0	0.0	25877760.0	17589098.0	12152180.0	0.0	0.0	18735004.0	20561132.0	0.0	15063092.0	0.0	13270260.0	13893339.0	22025694.0	15287920.0	14050343.0	16616084.0	3753433.0	7368029.0	19258098.0	11454037.0	21297570.0	15956729.0	9157549.0	25267668.0	27605934.0	11423990.0	7884790.0	0.0	13684198.0	7212466.5	11705646.0	0.0	0.0	6965221.0	11253044.0	0.0	14509596.0	0.0	12782642.0	
sp|Q14194|DPYL1_HUMAN	Q14194	DPYL1_HUMAN	CRMP1	572	Homo sapiens	1:Experimental evidence at protein level	Dihydropyrimidinase-related protein 1	1.0	0.9938	6	3	3	84	0.01048951048951049	0.005244755244755245	0.005244755244755245	0.14685314685314685	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	3	5	4	3	3	4	2	4	2	3	4	3	3	4	5	1	2	3	3	3	3	3	3	3	3	2	1	0.0	4424586.5	2400423.5	0.0	0.0	1824527.1	0.0	3594423.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4424586.5	2400423.5	0.0	0.0	1824527.1	0.0	3594423.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q14195|DPYL3_HUMAN	Q14195	DPYL3_HUMAN	DPYSL3	570	Homo sapiens	1:Experimental evidence at protein level	Dihydropyrimidinase-related protein 3	1.0	0.999	26	437	429	549	0.0456140350877193	0.7666666666666667	0.7526315789473684	0.9631578947368421	11	20	12	12	29	4	19	11	19	21	7	17	21	20	20	14	17	5	7	22	18	16	8	21	24	20	17	5	11	19	12	11	29	4	18	11	19	21	7	17	21	19	20	14	17	4	7	22	18	15	8	21	24	19	16	5	13	23	17	16	34	8	24	14	25	25	12	23	26	23	26	20	19	5	11	26	23	19	13	26	28	24	21	5	833356540.0	1368126080.0	829832000.0	511449408.0	1308546300.0	173141408.0	1575611260.0	891792320.0	1259005440.0	1278559360.0	524568352.0	1291391360.0	1079655550.0	1508287740.0	1595952900.0	822838530.0	1736694660.0	304467136.0	411560960.0	1691020800.0	1083107970.0	1415147140.0	552474110.0	1604770940.0	126587216.0	1119700220.0	1354865790.0	732976380.0	93313928.0	162068224.0	98016128.0	59459688.0	158641584.0	24800848.0	182003888.0	99632072.0	151417840.0	163276400.0	64739728.0	157590768.0	120996880.0	181069744.0	190486624.0	96896088.0	212144192.0	46017620.0	42907184.0	210597888.0	126010064.0	167804848.0	64959824.0	197006192.0	92887592.0	135536384.0	163680320.0	89090704.0	
sp|Q14197|ICT1_HUMAN	Q14197	ICT1_HUMAN	MRPL58	206	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein mL62	0.9288	0.9988	1	5	5	5	0.0048543689320388345	0.024271844660194174	0.024271844660194174	0.024271844660194174	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	0.0	7815759.0	6588932.0	5594762.0	2761978.2	0.0	11182814.0	0.0	0.0	10523011.0	0.0	3314071.8	0.0	0.0	0.0	0.0	5458911.5	3975318.0	0.0	0.0	0.0	2227779.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7815759.0	6588932.0	5594762.0	2761978.2	0.0	11182814.0	0.0	0.0	10523011.0	0.0	3314071.8	0.0	0.0	0.0	0.0	5458911.5	3975318.0	0.0	0.0	0.0	2227779.2	0.0	0.0	0.0	0.0	0.0	
sp|Q14203|DCTN1_HUMAN	Q14203	DCTN1_HUMAN	DCTN1	1278	Homo sapiens	1:Experimental evidence at protein level	Dynactin subunit 1	1.0	0.999	14	54	54	54	0.010954616588419406	0.04225352112676056	0.04225352112676056	0.04225352112676056	2	2	4	3	3	6	1	2	2	3	4	2	1	0	3	3	1	0	4	2	1	0	1	0	2	0	1	1	2	2	4	3	3	6	1	2	2	3	4	2	1	0	3	3	1	0	4	2	1	0	1	0	2	0	1	1	2	2	4	3	3	6	1	2	2	3	4	2	1	0	3	3	1	0	4	2	1	0	1	0	2	0	1	1	39995216.0	78273480.0	75574976.0	71482560.0	52744108.0	80196776.0	31378894.0	83056416.0	51463936.0	82515648.0	73830104.0	39758412.0	75822920.0	65707828.0	39114432.0	73737520.0	21594100.0	58330508.0	76008728.0	38011720.0	20038582.0	20461896.0	58583776.0	56116896.0	0.0	18210578.0	21462232.0	29408628.0	11709957.0	13301378.0	12322542.0	13276651.0	11299241.0	12006990.0	13791625.0	13580049.0	14533929.0	12905333.0	14055542.0	19842224.0	13897135.0	17560680.0	17183896.0	16061091.0	21029454.0	20081664.0	14128204.0	18489728.0	11361638.0	19938864.0	13431654.0	21335136.0	0.0	16944430.0	22521982.0	17623346.0	
sp|Q14204|DYHC1_HUMAN	Q14204	DYHC1_HUMAN	DYNC1H1	4646	Homo sapiens	1:Experimental evidence at protein level	Cytoplasmic dynein 1 heavy chain 1	1.0	0.999	71	716	699	716	0.015281962978906586	0.15411106328024107	0.1504520017219113	0.15411106328024107	24	32	33	20	34	34	21	33	28	29	31	26	26	15	33	24	26	16	34	33	8	17	40	31	22	22	16	8	24	32	33	19	34	33	20	32	26	28	30	25	26	15	32	23	25	16	34	32	8	17	39	31	21	21	15	8	24	32	33	20	34	34	21	33	28	29	31	26	26	15	33	24	26	16	34	33	8	17	40	31	22	22	16	8	593411390.0	612627520.0	636769860.0	452312128.0	739576510.0	473338560.0	585337220.0	755962240.0	611798020.0	689352580.0	723459010.0	817587200.0	669890620.0	544562880.0	880784190.0	613467710.0	907581700.0	684525570.0	749828540.0	823391870.0	324535776.0	752135040.0	743503420.0	930056190.0	94971656.0	764185150.0	699653630.0	399356256.0	37129700.0	33419256.0	36781516.0	29384708.0	37667436.0	27944996.0	37839488.0	38660612.0	39008884.0	40447292.0	40150860.0	48215588.0	37952968.0	37945528.0	50655636.0	39238940.0	47948852.0	46676948.0	40720096.0	54719880.0	34299204.0	49683776.0	40277680.0	56922296.0	80987912.0	52684792.0	46891940.0	37502140.0	
sp|Q14232|EI2BA_HUMAN	Q14232	EI2BA_HUMAN	EIF2B1	305	Homo sapiens	1:Experimental evidence at protein level	Translation initiation factor eIF2B subunit alpha	1.0	0.9914	2	2	2	2	0.006557377049180328	0.006557377049180328	0.006557377049180328	0.006557377049180328	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	5448593.0	5813955.5	0.0	0.0	0.0	0.0	8185210.0	0.0	0.0	6721960.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5448593.0	5813955.5	0.0	0.0	0.0	0.0	8185210.0	0.0	0.0	6721960.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
