C_01	C_02	C_03	C_04	C_05	C_06	C_07	C_08	T_01	T_02	T_03	T_04	T_05	T_06	T_07	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	C_vs_T_logFC	C_vs_T_AveExpr	C_vs_T_t	C_vs_T_P.Value	C_vs_T_adj.P.Val	C_vs_T_B	C_vs_T_-log(P.Value)	C_vs_T_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	C_vs_T_Valid	C_vs_T_Significant
33.704002380371094	32.7824592590332	33.78326416015625	34.565101623535156	34.6219482421875	34.180599212646484	34.192440032958984	33.0175666809082	32.48126983642578	34.71995544433594	33.34807586669922	33.61117935180664	32.37993240356445	32.35159683227539	32.530235290527344	Homo sapiens	1:Experimental evidence at protein level	609	0	-0.682317365792436	33.4902619559997	-1.1911150476031	0.247576648727377	0.439448551491094	-5.46868439175798	0.606290320100597	0.357091962709484	sp|P02768|ALBU_HUMAN	P02768	ALBU_HUMAN	ALB	Albumin		+	
28.75098419189453	28.123924255371094	28.22599983215332	28.92873191833496	29.10182762145996	28.083271026611328	28.643198013305664	27.35647201538086	26.87308120727539	29.456754684448242	27.979623794555664	27.88760757446289	26.97211456298828	26.192691802978516	27.458847045898438	Homo sapiens	1:Experimental evidence at protein level	474	0	-0.754480539099319	28.0094708638818	-1.46456145530082	0.158609909066572	0.344593131692981	-5.13537019946053	0.799669683862663	0.462693383003966	sp|P02774|VTDB_HUMAN	P02774	VTDB_HUMAN	GC	Vitamin D-binding protein		+	
25.402971267700195	25.254531860351562	23.997655868530273	25.230762481689453	24.76729393005371	24.969385147094727	27.447519302368164	24.57451057434082	22.164186477661133	24.45015525817871	22.524381637573242	23.942747116088867	21.86626625061035	22.07636833190918	22.2598876953125	Homo sapiens	1:Experimental evidence at protein level	128	3	-2.37689672741087	24.0661802935865	-4.37713981416701	0.000292385663739092	0.0207593821254755	0.462093847357575	3.53404392552964	1.68278557681057	sp|P02775|CXCL7_HUMAN	P02775	CXCL7_HUMAN	PPBP	Platelet basic protein		+	+
24.75848960876465	24.434696197509766	23.719980239868164	24.467321395874023	22.49605369567871	24.67729377746582	27.040298461914062	24.368127822875977	21.6979923248291	22.15792465209961	22.684724807739258	21.313270568847656	21.777040481567383	22.873987197875977	21.230972290039062	Homo sapiens	1:Experimental evidence at protein level	101	8	-2.47380324872498	23.3187658690688	-4.4394555560673	0.000252852139793149	0.0204005703696745	0.596071315681298	3.59713336674401	1.69035769017511	sp|P02776|PLF4_HUMAN	P02776	PLF4_HUMAN	PF4	Platelet factor 4		+	+
31.381986618041992	30.35177993774414	31.262094497680664	31.746248245239258	31.624670028686523	31.609609603881836	31.571298599243164	29.960933685302734	29.718252182006836	31.969825744628906	30.99302864074707	30.713884353637695	29.35318946838379	29.713376998901367	30.00006866455078	Homo sapiens	1:Experimental evidence at protein level	698	0	-0.727155485732332	30.8025447846543	-1.4299442466705	0.16819605021235	0.352893604168937	-5.18067313209858	0.774184207058453	0.452356212706364	sp|P02787|TRFE_HUMAN	P02787	TRFE_HUMAN	TF	Serotransferrin		+	
26.51178741455078	25.28563690185547	25.092697143554688	26.6728572845459	25.008899688720703	26.199451446533203	27.268566131591797	24.22125244140625	28.08164405822754	25.98236083984375	27.771038055419922	25.160974502563477	26.20977020263672	28.034542083740234	29.295654296875	Homo sapiens	1:Experimental evidence at protein level	710	0	1.56957728422432	26.4740749746959	2.0806601880326	0.0505543912511622	0.19092349887407	-4.19807149033851	1.29624111478477	0.719140615329375	sp|P02788|TRFL_HUMAN	P02788	TRFL_HUMAN	LTF	Lactotransferrin		+	
30.207494735717773	29.702104568481445	29.954025268554688	30.376325607299805	30.839494705200195	29.95590591430664	30.488277435302734	28.99609375	28.63790512084961	31.119308471679688	29.367950439453125	29.295516967773438	28.751556396484375	28.019344329833984	29.00384521484375	Homo sapiens	1:Experimental evidence at protein level	462	0	-0.787675530279113	29.6546315710849	-1.52098318867635	0.143943974477894	0.325064318954531	-5.0596927299396	0.841806510054891	0.488030698703186	sp|P02790|HEMO_HUMAN	P02790	HEMO_HUMAN	HPX	Hemopexin		+	
24.485645294189453	25.01407241821289	24.643259048461914	24.597505569458008	24.981685638427734	23.0085506439209	26.250951766967773	24.22980308532715	26.099720001220703	25.771753311157227	27.144187927246094	24.78363609313965	24.906091690063477	24.85822296142578	24.855207443237305	Homo sapiens	1:Experimental evidence at protein level	175	0	0.913143376631844	25.0507773013667	1.73116730755797	0.0988473448724804	0.25910673597295	-4.75864428765614	1.00503499172934	0.586521296555447	sp|P02792|FRIL_HUMAN	P02792	FRIL_HUMAN	FTL	Ferritin light chain		+	
24.58804702758789	25.14363670349121	24.821517944335938	24.95553970336914	24.95620346069336	24.37818145751953	25.71668815612793	24.609699249267578	26.40635871887207	25.558242797851562	27.176652908325195	25.139894485473633	24.77793312072754	25.168676376342773	25.478782653808594	Homo sapiens	1:Experimental evidence at protein level	183	0	0.858595508533572	25.2703915290546	1.72973150741981	0.0991087964576512	0.25910673597295	-4.76079867978667	1.00388779775005	0.586521296555447	sp|P02794|FRIH_HUMAN	P02794	FRIH_HUMAN	FTH1	Ferritin heavy chain		+	
23.687700271606445	25.476032257080078	26.668127059936523	24.235734939575195	23.978620529174805	24.62385368347168	24.70195198059082	24.344873428344727	23.275074005126953	26.960201263427734	24.090003967285156	23.57377052307129	24.200489044189453	24.62546157836914	26.078096389770508	Homo sapiens	1:Experimental evidence at protein level	166	0	0.0712012405993185	24.7242785415114	0.0977502773114215	0.923105253628545	0.955377736266454	-6.15070492117947	0.0347487773446606	0.0198248835564183	sp|P02810|PRPC_HUMAN	P02810	PRPC_HUMAN	PRH1	Salivary acidic proline-rich phosphoprotein 1/2		+	
23.12700080871582	24.18906021118164	23.840917587280273	22.573562622070312	22.166711807250977	22.19036293029785	23.82333755493164	21.932531356811523	22.22588539123535	25.042137145996094	22.762245178222656	22.19642448425293	20.88631820678711	22.14851951599121	23.636316299438477	Homo sapiens	1:Experimental evidence at protein level	79	7	-0.187030887186438	22.8671558803413	-0.281130355691085	0.781503227076154	0.872981893052343	-6.11591555430931	0.107069224300619	0.0589947641168859	sp|P02814|SMR3B_HUMAN	P02814	SMR3B_HUMAN	SMR3B	Submaxillary gland androgen-regulated protein 3B		+	
25.4482421875	24.699726104736328	24.386856079101562	25.171600341796875	24.09044075012207	23.915977478027344	24.872859954833984	22.17755126953125	24.061864852905273	20.847814559936523	24.058719635009766	24.341205596923828	22.43402671813965	23.250186920166016	23.628633499145508	Homo sapiens	1:Experimental evidence at protein level	147	3	-1.01652322286827	23.8286139248128	-1.79776154686779	0.0873558742013221	0.245342842891371	-4.65731212289313	1.0587078857876	0.610226606678871	sp|P03950|ANGI_HUMAN	P03950	ANGI_HUMAN	ANG	Angiogenin		+	
25.34156036376953	25.171802520751953	25.123046875	25.010417938232422	24.839872360229492	23.61969757080078	24.950220108032227	24.5223445892334	21.716053009033203	25.35792350769043	24.50844383239746	24.014780044555664	21.802074432373047	21.41863441467285	23.593402862548828	Homo sapiens	1:Experimental evidence at protein level	638	3	-1.53701853719141	24.0799805821718	-2.34838660963379	0.0292681846036051	0.144710383485791	-3.72569763118532	1.53360421439872	0.839500305585923	sp|P03952|KLKB1_HUMAN	P03952	KLKB1_HUMAN	KLKB1	Plasma kallikrein		+	
25.656082153320312	24.886816024780273	25.331195831298828	26.315759658813477	27.036216735839844	25.99142074584961	26.211071014404297	24.946517944335938	24.489870071411133	25.651517868041992	25.499177932739258	25.174503326416016	24.638774871826172	24.16686248779297	25.202068328857422	Homo sapiens	1:Experimental evidence at protein level	597	0	-0.723839843873158	25.4193365266111	-1.61080856284847	0.122918393434875	0.295141944851913	-4.93463820464565	0.910383124684196	0.529969065243407	sp|P04003|C4BPA_HUMAN	P04003	C4BPA_HUMAN	C4BPA	C4b-binding protein alpha chain		+	
27.038713455200195	26.205413818359375	26.730270385742188	27.210121154785156	27.22060203552246	27.146507263183594	27.23161506652832	25.699811935424805	25.52861785888672	27.24503517150879	26.903411865234375	26.102664947509766	25.60193634033203	25.30837059020996	26.594589233398438	Homo sapiens	1:Experimental evidence at protein level	478	0	-0.521858406104442	26.5265165917416	-1.08342035458537	0.291532785501185	0.488640882213979	-5.58379812372586	0.535312597812022	0.311010200528394	sp|P04004|VTNC_HUMAN	P04004	VTNC_HUMAN	VTN	Vitronectin		+	
26.789819717407227	25.791507720947266	26.514076232910156	26.75464630126953	26.158884048461914	26.914264678955078	27.357446670532227	26.855140686035156	25.908159255981445	25.904495239257812	25.673192977905273	26.20779037475586	24.702505111694336	25.77433204650879	26.11223030090332	Homo sapiens	1:Experimental evidence at protein level	527	0	-0.798458169388944	26.2427827812233	-1.5462660224444	0.137744674123345	0.315887334068394	-5.0250547849581	0.860925184080954	0.500467787372734	sp|P04040|CATA_HUMAN	P04040	CATA_HUMAN	CAT	Catalase		+	
24.33344078063965	22.566177368164062	24.15603256225586	26.00800132751465	25.51322364807129	26.413724899291992	26.990333557128906	21.908517837524414	21.609529495239258	24.136028289794922	21.541263580322266	24.410863876342773	23.5335750579834	24.62790870666504	21.729312896728516	Homo sapiens	1:Experimental evidence at protein level	466	5	-1.56315555255195	23.9442415971126	-2.66622692539534	0.0148465885636786	0.10334390078639	-3.12608842120228	1.82837332669515	0.985715149737991	sp|P04066|FUCO_HUMAN	P04066	FUCO_HUMAN	FUCA1	Tissue alpha-L-fucosidase		+	
28.27708625793457	27.833303451538086	29.15815544128418	29.086820602416992	29.47881507873535	29.079668045043945	28.556406021118164	27.451303482055664	28.469331741333008	28.93682861328125	30.266939163208008	29.681537628173828	29.151966094970703	29.05073356628418	27.530855178833008	Homo sapiens	1:Experimental evidence at protein level	364	0	0.481697377411333	28.7957143315453	1.43008149549745	0.168157138122398	0.352893604168937	-5.18049523499637	0.774284692539826	0.452356212706364	sp|P04075|ALDOA_HUMAN	P04075	ALDOA_HUMAN	ALDOA	Fructose-bisphosphate aldolase A		+	
27.9702091217041	26.666637420654297	28.44312286376953	28.214956283569336	28.51340675354004	28.15097427368164	27.51558494567871	27.027442932128906	28.198001861572266	28.21332359313965	29.452491760253906	28.483333587646484	28.156665802001953	28.146081924438477	26.906673431396484	Homo sapiens	1:Experimental evidence at protein level	98	0	0.492266773892833	28.0020563715284	1.39887096199527	0.177194582549086	0.362005322974937	-5.22059370414852	0.751549560129575	0.441285043495436	sp|P04080|CYTB_HUMAN	P04080	CYTB_HUMAN	CSTB	Cystatin-B		+	
27.6132755279541	26.208948135375977	28.509063720703125	27.541540145874023	27.988847732543945	27.40410614013672	27.485631942749023	26.73345375061035	28.244396209716797	26.952716827392578	28.638139724731445	27.828264236450195	26.69761848449707	27.691036224365234	27.35947608947754	Homo sapiens	1:Experimental evidence at protein level	346	0	0.290582946913911	27.5323760821788	0.634774850048922	0.532782595573883	0.693829132167016	-5.95537608141099	0.273449970717788	0.158747469161348	sp|P04083|ANXA1_HUMAN	P04083	ANXA1_HUMAN	ANXA1	Annexin A1		+	
26.329984664916992	26.080219268798828	25.854806900024414	26.46882438659668	26.87980842590332	26.19612693786621	26.220739364624023	25.07099151611328	23.6927547454834	26.174001693725586	25.048219680786133	24.706865310668945	23.784730911254883	24.17780113220215	24.8663272857666	Homo sapiens	1:Experimental evidence at protein level	4563	0	-1.40548978086185	25.4439404295445	-2.96134406876569	0.00772784124489346	0.0839686897837163	-2.53981556523142	2.11194180832845	1.07588262333128	sp|P04114|APOB_HUMAN	P04114	APOB_HUMAN	APOB	Apolipoprotein B-100		+	
25.067472457885742	25.187158584594727	25.140270233154297	25.531627655029297	25.895458221435547	26.317745208740234	26.031564712524414	25.309608459472656	25.10235595703125	25.489595413208008	26.415973663330078	26.39710235595703	25.503114700317383	27.577348709106445	22.32352638244629	Homo sapiens	1:Experimental evidence at protein level	222	1	0.0202382500529374	25.5389772719587	0.0500370144431054	0.960590087352876	0.977664796474401	-6.15424274124876	0.0174618993024693	0.00981002250790479	sp|P04179|SODM_HUMAN	P04179	SODM_HUMAN	SOD2	Superoxide dismutase [Mn], mitochondrial		+	
27.110166549682617	26.348358154296875	26.229310989379883	26.844383239746094	26.111082077026367	25.704933166503906	26.551671981811523	26.456838607788086	25.330862045288086	26.38945770263672	25.971637725830078	25.574527740478516	23.962772369384766	24.531509399414062	25.538728713989258	Homo sapiens	1:Experimental evidence at protein level	525	0	-1.00512117904534	25.9257745388	-1.83752485663772	0.0810622039771988	0.237043512453917	-4.59551771744505	1.09118159252471	0.625171926208851	sp|P04196|HRG_HUMAN	P04196	HRG_HUMAN	HRG	Histidine-rich glycoprotein		+	
22.738927841186523	22.591564178466797	22.741357803344727	24.10294532775879	24.800006866455078	23.77799415588379	22.47710418701172	23.25391960144043	24.309228897094727	24.641286849975586	24.237930297851562	24.918115615844727	23.175559997558594	24.661174774169922	24.102521896362305	Homo sapiens	1:Experimental evidence at protein level	161	4	1.06246111059392	23.7763525858298	2.25052355033164	0.0358460773687432	0.156417317932241	-3.90220470022573	1.44555836218076	0.805715165176157	sp|P04216|THY1_HUMAN	P04216	THY1_HUMAN	THY1	Thy-1 membrane glycoprotein		+	
27.909337997436523	26.982553482055664	27.100086212158203	27.697900772094727	27.498502731323242	27.457195281982422	27.717348098754883	26.178293228149414	25.259937286376953	27.943254470825195	26.43360710144043	26.62364387512207	25.72564697265625	25.465883255004883	25.851276397705078	Homo sapiens	1:Experimental evidence at protein level	495	0	-1.03860650927081	26.7935158167817	-2.30713343910215	0.0318919567341484	0.148526497544246	-3.80061264885282	1.49631883375883	0.828196060079545	sp|P04217|A1BG_HUMAN	P04217	A1BG_HUMAN	A1BG	Alpha-1B-glycoprotein		+	
23.530733108520508	24.730548858642578	25.248619079589844	22.449914932250977	23.954172134399414	25.12217140197754	26.460826873779297	24.43454360961914	21.80880355834961	25.407926559448242	23.648134231567383	25.923330307006836	24.761457443237305	24.439905166625977	25.047855377197266	Homo sapiens	1:Experimental evidence at protein level	564	1	0.0234212848255524	24.4790597043312	0.033350317337539	0.973726387925506	0.985384457564295	-6.15494101521035	0.0115630604803452	0.00639429211925403	sp|P04259|K2C6B_HUMAN	P04259	K2C6B_HUMAN	KRT6B	Keratin, type II cytoskeletal 6B		+	
28.365312576293945	29.500267028808594	30.114002227783203	29.151653289794922	28.74481201171875	30.282733917236328	30.822538375854492	29.40343475341797	30.064172744750977	30.66025161743164	28.686725616455078	29.5609188079834	29.359233856201172	29.754880905151367	30.073698043823242	Homo sapiens	1:Experimental evidence at protein level	644	0	0.29073547551647	29.6537100614628	0.472707149852397	0.641548546908488	0.7733824849943	-6.04400436481862	0.1927704743526	0.111605667738077	sp|P04264|K2C1_HUMAN	P04264	K2C1_HUMAN	KRT1	Keratin, type II cytoskeletal 1		+	
23.726781845092773	23.46090316772461	22.9403076171875	23.666717529296875	22.0939884185791	24.405794143676758	24.27374267578125	21.72676658630371	21.713336944580078	22.835556030273438	21.99770164489746	22.016345977783203	20.856576919555664	22.773584365844727	21.701828002929688	Homo sapiens	1:Experimental evidence at protein level	2813	6	-1.22135396397579	22.6811122250949	-2.69288014208793	0.0140076745985864	0.102212726011827	-3.07418651190837	1.85363395556537	0.990495028930866	sp|P04275|VWF_HUMAN	P04275	VWF_HUMAN	VWF	von Willebrand factor		+	
29.372468948364258	28.969289779663086	29.869272232055664	30.23106575012207	31.224702835083008	30.738128662109375	29.52216911315918	28.44752311706543	26.891403198242188	29.995141983032227	30.339704513549805	30.38292121887207	31.46065902709961	29.88381576538086	25.811237335205078	Homo sapiens	1:Experimental evidence at protein level	335	0	-0.488363700570979	29.519912894176	-0.996801154889154	0.330789284999312	0.523307469584473	-5.66936957432709	0.480448566655887	0.281243066184916	sp|P04406|G3P_HUMAN	P04406	G3P_HUMAN	GAPDH	Glyceraldehyde-3-phosphate dehydrogenase		+	
27.405427932739258	26.466567993164062	26.68206214904785	27.32027816772461	27.50090789794922	26.866920471191406	27.553529739379883	26.254301071166992	26.619319915771484	27.665603637695312	26.509014129638672	26.015419006347656	24.96584701538086	25.580814361572266	26.59650230407715	Homo sapiens	1:Experimental evidence at protein level	115	0	-0.624588562012754	26.6780760064163	-1.20706527316198	0.241513681430916	0.436198331570736	-5.45083326622897	0.61705826200708	0.360315999901309	sp|P04433|KV311_HUMAN	P04433	KV311_HUMAN	IGKV3-11	Immunoglobulin kappa variable 3-11		+	
24.597126007080078	22.7228946685791	24.904254913330078	25.730937957763672	26.881404876708984	25.467458724975586	26.42477035522461	22.434526443481445	21.738454818725586	24.341766357421875	25.413009643554688	25.185758590698242	26.94894790649414	24.920169830322266	21.163652420043945	Homo sapiens	1:Experimental evidence at protein level	365	4	-0.590057717409973	24.5596399922633	-0.999976474377623	0.329287892078586	0.521396974522293	-5.66634544850856	0.482424238010023	0.282831493213884	sp|P04439|HLAA_HUMAN	P04439	HLAA_HUMAN	HLA-A	HLA class I histocompatibility antigen, A alpha chain		+	
