P1_LN	P1_PT	P2_ANT	P2_NCT	P2_PT	P3_ANT	P3_NCT	P3_PT	P4_ANT	P4_NCT	P4_PT	P5_ANT	P5_LN	P5_NCT	P5_PT	P6_ANT	P6_LN	P6_NCT	P6_PT	P7_ANT	P7_LN	P7_NCT	P7_PT	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	NCT_vs_PT_logFC	NCT_vs_PT_AveExpr	NCT_vs_PT_t	NCT_vs_PT_P.Value	NCT_vs_PT_adj.P.Val	NCT_vs_PT_B	NCT_vs_PT_-log(P.Value)	NCT_vs_PT_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	NCT_vs_PT_Valid	NCT_vs_PT_Significant
19.034631729125977	19.79270362854004	20.954580307006836	20.495094299316406	18.1854248046875	17.867090225219727	19.130144119262695	20.576425552368164	17.847557067871094	18.190961837768555	18.233007431030273	18.606590270996094	19.570171356201172	17.818666458129883	20.523921966552734	21.20998191833496	20.4251766204834	20.53626823425293	20.180255889892578	18.94915199279785	20.833209991455078	21.666059494018555	20.06081199645996	Homo sapiens	1:Experimental evidence at protein level	102	9	-0.716915516594629	19.5988119591268	-1.05054213608386	0.303630099503914	0.43370699430588	-6.20085344916429	0.517655178097683	0.362803574014588	sp|P20962|PTMS_HUMAN	P20962	PTMS_HUMAN	PTMS	Parathymosin		+	
17.673635482788086	22.725637435913086	22.98257064819336	22.844926834106445	19.447050094604492	22.5609188079834	21.882640838623047	22.06753158569336	21.976333618164062	22.605363845825195	22.29007339477539	20.930709838867188	18.28378677368164	22.26310920715332	19.5745792388916	21.00433349609375	19.689884185791016	22.000747680664062	19.69202423095703	21.28842544555664	22.7302188873291	22.712419509887695	22.618289947509766	Homo sapiens	1:Experimental evidence at protein level	225	2	-1.97368256692747	21.4008766369772	-3.07800204948558	0.00504250915037404	0.0159541855083626	-2.64797187136426	2.29735330502331	1.7971253624672	sp|P21266|GSTM3_HUMAN	P21266	GSTM3_HUMAN	GSTM3	Glutathione S-transferase Mu 3		+	+
21.191089630126953	21.122615814208984	18.747852325439453	18.875728607177734	21.306434631347656	18.46884536743164	18.124755859375	20.928266525268555	18.489599227905273	18.674240112304688	20.278911590576172	18.648853302001953	21.16004180908203	18.907451629638672	20.83321189880371	18.605764389038086	21.427753448486328	18.395606994628906	20.5367374420166	18.521934509277344	21.07982063293457	19.51711654663086	20.983572006225586	Homo sapiens	1:Experimental evidence at protein level	511	12	1.38462997656944	19.7565698890447	5.30860613874628	1.73925299011024E-05	0.000172736729062316	2.83583844776965	4.75963724133397	3.76261530844811	sp|P21281|VATB2_HUMAN	P21281	VATB2_HUMAN	ATP6V1B2	V-type proton ATPase subunit B, brain isoform		+	+
19.562761306762695	19.987834930419922	19.513301849365234	18.3529052734375	19.7730712890625	18.99657440185547	18.520065307617188	19.562801361083984	18.538516998291016	17.80546760559082	19.24866485595703	19.246761322021484	19.472898483276367	19.725799560546875	19.888582229614258	18.242870330810547	19.982759475708008	18.61530113220215	19.244014739990234	18.188974380493164	19.536073684692383	18.849884033203125	19.94721031188965	Homo sapiens	1:Experimental evidence at protein level	382	10	0.319857913388699	19.1604603205254	1.02712275525301	0.314307853874672	0.444633336494253	-6.22477088300725	0.502644766765379	0.351997979080245	sp|P21283|VATC1_HUMAN	P21283	VATC1_HUMAN	ATP6V1C1	V-type proton ATPase subunit C 1		+	
22.059967041015625	22.999099731445312	23.487850189208984	22.87439727783203	22.739004135131836	23.818279266357422	22.17002296447754	23.512086868286133	22.012401580810547	23.156082153320312	22.748586654663086	22.14585304260254	22.568092346191406	23.416645050048828	23.291126251220703	23.073074340820312	21.028324127197266	22.41985511779785	21.564552307128906	22.34752082824707	22.219308853149414	23.198184967041016	21.881967544555664	Homo sapiens	1:Experimental evidence at protein level	193	0	-1.02025522501258	22.6495253991235	-2.83445372670736	0.00901045542117817	0.0256851994632212	-3.19135309231617	2.04525325764401	1.59031705733151	sp|P21291|CSRP1_HUMAN	P21291	CSRP1_HUMAN	CSRP1	Cysteine and glycine-rich protein 1		+	+
22.59280014038086	23.951433181762695	23.884963989257812	23.37340545654297	24.324216842651367	23.951356887817383	23.133880615234375	23.92691993713379	22.864131927490234	23.510330200195312	23.26850128173828	23.178476333618164	23.68328285217285	23.94643783569336	23.647262573242188	23.39338493347168	22.810659408569336	22.957365036010742	23.398099899291992	23.23497200012207	23.485565185546875	23.37034797668457	23.512853622436523	Homo sapiens	1:Experimental evidence at protein level	2647	0	-0.516704179621662	23.4561578128253	-2.0639752812079	0.0496653081977465	0.103620084165324	-4.73970453828375	1.30394686517231	0.984556059293437	sp|P21333|FLNA_HUMAN	P21333	FLNA_HUMAN	FLNA	Filamin-A		+	
17.096691131591797	17.7316837310791	21.495990753173828	22.208423614501953	16.68924331665039	22.530677795410156	22.499162673950195	17.16773796081543	22.837106704711914	22.44620704650879	20.431102752685547	22.407363891601562	16.918853759765625	22.076011657714844	17.946008682250977	22.536314010620117	16.75774574279785	22.530805587768555	18.181350708007812	22.4792423248291	17.825069427490234	22.071063995361328	17.683422088623047	Homo sapiens	1:Experimental evidence at protein level	527	10	-5.05459472507548	20.1615081377394	-12.2529945351129	5.3629266596329E-12	1.32142512893355E-08	17.4057505530786	11.2705981421633	7.87895743867088	sp|P21397|AOFA_HUMAN	P21397	AOFA_HUMAN	MAOA	Amine oxidase [flavin-containing] A		+	+
21.035533905029297	21.36952018737793	21.392379760742188	22.4160099029541	21.50028419494629	21.909936904907227	21.97446632385254	20.749221801757812	22.89586639404297	22.3781681060791	21.31415367126465	22.398820877075195	21.023529052734375	22.03734588623047	20.621028900146484	22.22798728942871	20.85111427307129	22.29544448852539	20.2844181060791	22.00629425048828	20.343353271484375	22.020118713378906	21.11060905456543	Homo sapiens	1:Experimental evidence at protein level	889	0	-1.9754216850109	21.5893152011466	-7.26500069350833	1.39038122597785E-07	5.27061437047602E-06	7.58012063832149	6.85686610504189	5.27813875819236	sp|P21399|ACOHC_HUMAN	P21399	ACOHC_HUMAN	ACO1	Cytoplasmic aconitate hydratase		+	+
17.122705459594727	20.0150146484375	19.10123062133789	20.952287673950195	19.017545700073242	20.328290939331055	19.14491081237793	17.336666107177734	20.13996696472168	19.805431365966797	19.698623657226562	20.29718017578125	19.289989471435547	20.56352424621582	18.280271530151367	20.11642074584961	19.174428939819336	20.15578269958496	17.767169952392578	18.882287979125977	19.118942260742188	20.80884552001953	19.374225616455078	Homo sapiens	1:Experimental evidence at protein level	574	5	-2.16260468161016	19.4296121492256	-4.63228916874612	9.90489043424252E-05	0.000674189227347336	1.13371880355059	4.00415032417057	3.17121819121135	sp|P21589|5NTD_HUMAN	P21589	5NTD_HUMAN	NT5E	5'-nucleotidase		+	+
17.502559661865234	20.904687881469727	24.07669448852539	25.057008743286133	17.58036231994629	24.866329193115234	25.021581649780273	21.935646057128906	25.6337890625	25.32617950439453	22.86269760131836	25.04658317565918	22.601375579833984	24.425975799560547	22.022768020629883	25.264141082763672	17.348953247070312	25.468379974365234	17.889019012451172	25.01238250732422	21.52723503112793	24.664880752563477	21.913793563842773	Homo sapiens	1:Experimental evidence at protein level	349	4	-5.0932969160301	22.8287451769935	-6.45457944044525	9.78004348729886E-07	1.88265837130503E-05	5.6635327937625	6.00965921410279	4.72522848025827	sp|P21695|GPDA_HUMAN	P21695	GPDA_HUMAN	GPD1	Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic		+	+
23.342702865600586	23.019393920898438	21.85759925842285	22.193092346191406	23.09532356262207	22.17873191833496	21.646421432495117	23.135324478149414	22.5667667388916	22.858598709106445	22.917673110961914	22.52861785888672	23.231874465942383	22.53171730041504	24.007505416870117	22.177528381347656	23.20232391357422	22.503286361694336	23.643939971923828	22.313194274902344	23.2369327545166	22.04511833190918	22.7735538482666	Homo sapiens	1:Experimental evidence at protein level	283	0	0.106613759936831	22.7343253399526	0.483037831860051	0.633319021814217	0.736779069759316	-6.63571285889477	0.198377467688948	0.132662719968027	sp|P21796|VDAC1_HUMAN	P21796	VDAC1_HUMAN	VDAC1	Non-selective voltage-gated ion channel VDAC1		+	
23.25727653503418	23.06954002380371	25.713619232177734	24.573705673217773	23.148815155029297	24.401535034179688	23.26325798034668	24.797103881835938	24.5665283203125	24.416858673095703	25.114749908447266	25.22540855407715	22.666122436523438	24.902996063232422	24.875335693359375	24.392620086669922	21.12681770324707	25.513134002685547	20.895761489868164	23.58041000366211	22.514774322509766	24.95246124267578	25.2948055267334	Homo sapiens	1:Experimental evidence at protein level	368	0	-1.60211955139838	24.0286840477481	-2.91709549137642	0.00741273859006285	0.0218219688003762	-3.0093451206756	2.13002131498618	1.66110606948705	sp|P21810|PGS1_HUMAN	P21810	PGS1_HUMAN	BGN	Biglycan		+	+
20.915912628173828	20.639169692993164	20.688894271850586	21.175622940063477	20.555997848510742	20.896533966064453	21.090904235839844	20.493385314941406	21.941946029663086	21.360008239746094	20.88899040222168	21.11072540283203	21.317476272583008	20.940004348754883	20.79212760925293	20.928865432739258	21.365772247314453	21.1699161529541	20.808130264282227	20.670330047607422	21.055585861206055	21.06344985961914	21.459949493408203	Homo sapiens	1:Experimental evidence at protein level	280	0	-1.08853641715316	21.0197255221734	-4.82240754413179	6.06606111593205E-05	0.000470024358165301	1.61253343583113	4.21709321846018	3.32787963495223	sp|P21912|SDHB_HUMAN	P21912	SDHB_HUMAN	SDHB	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial		+	+
22.794878005981445	21.29416847229004	19.52941131591797	18.544391632080078	23.308786392211914	22.005958557128906	18.431352615356445	21.637327194213867	20.82713508605957	17.953811645507812	21.85797119140625	20.72692108154297	20.211288452148438	21.307878494262695	22.797306060791016	18.940338134765625	21.26136016845703	18.59236717224121	22.247529983520508	18.677860260009766	16.793867111206055	19.434019088745117	20.867170333862305	Homo sapiens	1:Experimental evidence at protein level	228	8	2.20813887903193	20.426375017704	2.99619261783054	0.00613881159969689	0.0187203363634321	-2.83281329122231	2.21191569492522	1.72768635220742	sp|P21926|CD9_HUMAN	P21926	CD9_HUMAN	CD9	CD9 antigen		+	+
20.05972671508789	21.2741756439209	18.840198516845703	19.354333877563477	20.713104248046875	18.206022262573242	19.265045166015625	19.402437210083008	19.977802276611328	20.597963333129883	21.53168487548828	20.392314910888672	20.087060928344727	20.06313705444336	20.849693298339844	19.200464248657227	20.751008987426758	18.875131607055664	20.440603256225586	20.75477409362793	19.545969009399414	20.721111297607422	20.806079864501953	Homo sapiens	1:Experimental evidence at protein level	271	4	0.17316894552431	20.0692770960951	0.427426213825446	0.672768823531356	0.767099667367543	-6.6614828685198	0.172134142183409	0.115148205574263	sp|P21964|COMT_HUMAN	P21964	COMT_HUMAN	COMT	Catechol O-methyltransferase		+	
19.36732292175293	19.7604923248291	20.31571388244629	20.48725700378418	20.28472328186035	19.720611572265625	20.463621139526367	21.150774002075195	20.904083251953125	20.484268188476562	20.01218032836914	21.28095054626465	21.592857360839844	20.693702697753906	20.989118576049805	20.639232635498047	22.142108917236328	21.173187255859375	20.724130630493164	20.883689880371094	22.20187759399414	19.727821350097656	21.809144973754883	Homo sapiens	1:Experimental evidence at protein level	687	1	-0.578834438864007	20.7305657413916	-1.47734832920806	0.152209080197261	0.253114790017636	-5.6819400573213	0.817559438485706	0.596682477380735	sp|P21980|TGM2_HUMAN	P21980	TGM2_HUMAN	TGM2	Protein-glutamine gamma-glutamyltransferase 2		+	
19.555864334106445	19.556041717529297	19.465221405029297	19.120975494384766	18.73138427734375	17.875761032104492	18.457826614379883	19.353755950927734	20.208505630493164	20.359317779541016	19.92511558532715	18.79121971130371	19.426237106323242	18.239234924316406	20.190027236938477	19.046024322509766	19.07448387145996	18.98212242126465	18.88649559020996	18.912790298461914	19.5551815032959	18.52866554260254	19.15336799621582	Homo sapiens	1:Experimental evidence at protein level	750	9	-0.24026964989482	19.1889986788473	-0.711797229166204	0.483253591603415	0.609696287614344	-6.49750686082443	0.315824909554458	0.214886449349924	sp|P22033|MUTA_HUMAN	P22033	MUTA_HUMAN	MMUT	Methylmalonyl-CoA mutase, mitochondrial		+	
19.748294830322266	20.143993377685547	18.584373474121094	18.34000587463379	19.754718780517578	18.62849998474121	18.54846954345703	18.649904251098633	18.519269943237305	18.422067642211914	17.65383529663086	18.187419891357422	19.93408966064453	18.125431060791016	16.51542854309082	19.380388259887695	18.98026466369629	19.213232040405273	18.996814727783203	19.759559631347656	19.172142028808594	18.74696922302246	18.946189880371094	Homo sapiens	1:Experimental evidence at protein level	807	15	-0.575454042522921	18.8280039467452	-1.23219178627794	0.229468281315237	0.35184184515292	-5.99886489363734	0.639277337149714	0.45365251042067	sp|P22059|OSBP1_HUMAN	P22059	OSBP1_HUMAN	OSBP	Oxysterol-binding protein 1		+	
20.39405632019043	20.6976261138916	18.819305419921875	20.639217376708984	20.42096710205078	21.998228073120117	20.985260009765625	21.587013244628906	20.69699478149414	20.930015563964844	20.374067306518555	20.76772689819336	20.73051643371582	20.852201461791992	21.1650333404541	20.472015380859375	20.59136390686035	18.926610946655273	20.78086280822754	20.302152633666992	20.96541976928711	21.707666397094727	20.369707107543945	Homo sapiens	1:Experimental evidence at protein level	227	2	-0.653134753309573	20.6626700828776	-1.56028494193777	0.131403448775162	0.226102023590781	-5.56381308890216	0.881393236265076	0.645695550744525	sp|P22061|PIMT_HUMAN	P22061	PIMT_HUMAN	PCMT1	Protein-L-isoaspartate(D-aspartate) O-methyltransferase		+	
21.295000076293945	21.886825561523438	20.095069885253906	18.77524757385254	22.00336265563965	21.801048278808594	18.379926681518555	22.07900619506836	18.614253997802734	21.62995719909668	21.86131477355957	18.862865447998047	23.02394676208496	21.31690216064453	22.568828582763672	19.40887451171875	22.542438507080078	19.4022159576416	22.617597579956055	19.51537322998047	21.631235122680664	19.011877059936523	21.735897064208984	Homo sapiens	1:Experimental evidence at protein level	321	9	1.60583698077734	20.8498266757443	3.33434680573584	0.00269544975891896	0.00962549015358888	-2.0554670111596	2.56936875867029	2.01657714591516	sp|P22087|FBRL_HUMAN	P22087	FBRL_HUMAN	FBL	rRNA 2'-O-methyltransferase fibrillarin		+	+
21.60195541381836	20.387813568115234	19.455480575561523	18.994977951049805	21.429241180419922	17.87845802307129	19.108015060424805	19.788095474243164	19.425674438476562	19.02430534362793	20.02814292907715	19.68260955810547	20.193347930908203	18.583345413208008	20.13999366760254	18.64641571044922	21.006988525390625	17.767452239990234	21.296648025512695	18.715906143188477	19.935518264770508	19.028173446655273	19.950136184692383	Homo sapiens	1:Experimental evidence at protein level	1010	9	0.969794595599446	19.6433012989588	2.55831875293082	0.0170372545800679	0.0435023785339764	-3.77947214867403	1.76860038708038	1.36148699693178	sp|P22102|PUR2_HUMAN	P22102	PUR2_HUMAN	GART	Trifunctional purine biosynthetic protein adenosine-3		+	+
17.351652145385742	17.360244750976562	22.535221099853516	22.472753524780273	17.91306495666504	22.15082550048828	21.66085433959961	20.00834083557129	21.831222534179688	22.059701919555664	21.742380142211914	22.523784637451172	20.34912872314453	22.114543914794922	18.09488296508789	22.202035903930664	17.702224731445312	21.757610321044922	16.823596954345703	22.23455238342285	18.108963012695312	22.308258056640625	20.768293380737305	Homo sapiens	1:Experimental evidence at protein level	4244	5	-3.84648602200926	20.5622776498666	-6.43652982149176	1.02233888384133E-06	1.92293359525576E-05	5.61994953701056	5.99040512084824	4.71603571301162	sp|P22105|TENX_HUMAN	P22105	TENX_HUMAN	TNXB	Tenascin-X		+	+
22.4642391204834	20.474966049194336	18.82135581970215	19.124767303466797	22.429309844970703	18.93148422241211	18.415252685546875	21.301555633544922	18.911340713500977	19.790971755981445	21.896326065063477	18.782894134521484	20.549888610839844	18.27837562561035	21.755399703979492	18.407508850097656	20.997329711914062	18.88036346435547	21.35599708557129	18.34123992919922	21.509334564208984	19.260663986206055	21.23088836669922	Homo sapiens	1:Experimental evidence at protein level	425	11	1.79969981308857	20.0613415420384	5.34702605505608	1.57652423691611E-05	0.000160518831395095	2.93218936554363	4.80229934817772	3.79447401066577	sp|P22234|PUR6_HUMAN	P22234	PUR6_HUMAN	PAICS	Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase		+	+
