CRC_1	CRC_11	CRC_13	CRC_15	CRC_16	CRC_19	CRC_2	CRC_20	CRC_21	CRC_4	CRC_5	CRC_6	CRC_8	CRC_9	Control_1	Control_11	Control_13	Control_15	Control_16	Control_19	Control_2	Control_20	Control_21	Control_4	Control_6	Control_8	Control_9	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	Control_vs_CRC_logFC	Control_vs_CRC_AveExpr	Control_vs_CRC_t	Control_vs_CRC_P.Value	Control_vs_CRC_adj.P.Val	Control_vs_CRC_B	Control_vs_CRC_-log(P.Value)	Control_vs_CRC_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	Control_vs_CRC_Valid	Control_vs_CRC_Significant
24.664297103881836	25.132776260375977	25.614967346191406	24.99043846130371	24.28109359741211	24.31315040588379	24.81328010559082	25.75029945373535	24.2388858795166	24.92946434020996	24.852783203125	24.72342872619629	25.457942962646484	23.836320877075195	24.790996551513672	24.56182861328125	25.07042121887207	24.976606369018555	24.66020965576172	24.83075523376465	24.077608108520508	25.426698684692383	25.242223739624023	25.1652774810791	24.921117782592773	25.732614517211914	24.497652053833008	Homo sapiens	1:Experimental evidence at protein level	1005	0	-0.119858250442544	24.8714614523567	-0.698694259818104	0.490381008540497	0.627768821156713	-6.12850829159372	0.309466357506312	0.20220025782337	sp|O43491|E41L2_HUMAN	O43491	E41L2_HUMAN	EPB41L2	Band 4.1-like protein 2		+	
24.33403968811035	24.896467208862305	24.4473819732666	21.028881072998047	24.9145450592041	24.643089294433594	24.946043014526367	25.064237594604492	24.67316246032715	24.797239303588867	24.45981216430664	24.962121963500977	24.596460342407227	24.643177032470703	24.897798538208008	25.089139938354492	20.98129653930664	24.2066593170166	23.80055809020996	25.450164794921875	21.999475479125977	25.20204734802246	24.780820846557617	24.400707244873047	24.689197540283203	21.744564056396484	24.64877700805664	Homo sapiens	1:Experimental evidence at protein level	198	4	0.441820565744962	24.2313761315771	1.00099821056711	0.325214460193814	0.467551473936174	-5.8769668680398	0.487830152368365	0.330170569570402	sp|O43583|DENR_HUMAN	O43583	DENR_HUMAN	DENR	Density-regulated protein		+	
24.135812759399414	24.075437545776367	23.130138397216797	23.635055541992188	24.23459815979004	23.496612548828125	23.70545196533203	23.92992401123047	22.903322219848633	23.52614974975586	23.6975154876709	21.9714298248291	23.62661361694336	23.3129940032959	23.41191864013672	23.792156219482422	22.07575035095215	22.828041076660156	23.41431999206543	23.581613540649414	21.724815368652344	24.851932525634766	22.669483184814453	23.717622756958008	21.364225387573242	24.062545776367188	24.330142974853516	Homo sapiens	1:Experimental evidence at protein level	174	5	0.285603484552201	23.3764866798336	0.96323094566395	0.343498428223128	0.486771890478873	-5.9130046651562	0.464075245840483	0.312674508836362	sp|O43598|DNPH1_HUMAN	O43598	DNPH1_HUMAN	DNPH1	5-hydroxymethyl-dUMP N-hydrolase		+	
22.432985305786133	22.936702728271484	23.21051025390625	22.851242065429688	22.585744857788086	21.24171257019043	23.36488151550293	23.0529842376709	22.91744613647461	23.154098510742188	23.41335678100586	22.834308624267578	22.780473709106445	23.42963981628418	21.360002517700195	22.94815444946289	23.13340950012207	23.564189910888672	23.034900665283203	21.500783920288086	22.826059341430664	22.44532585144043	20.44352149963379	23.2379207611084	23.12657356262207	22.74400520324707	22.67633056640625	Homo sapiens	1:Experimental evidence at protein level	180	3	0.300989334475386	22.7134015814783	1.04553798347272	0.304523105241442	0.446053034125461	-5.83281280795767	0.516379750327737	0.350613502142681	sp|O43617|TPPC3_HUMAN	O43617	TPPC3_HUMAN	TRAPPC3	Trafficking protein particle complex subunit 3		+	
22.97747230529785	23.74017333984375	24.102685928344727	24.492815017700195	24.406078338623047	25.00301742553711	24.253442764282227	23.969640731811523	23.27702522277832	23.55078125	23.862138748168945	21.78858757019043	24.29722785949707	21.625526428222656	22.35416030883789	23.32442283630371	23.31238555908203	24.5820369720459	24.123228073120117	22.0219669342041	21.66874885559082	23.572303771972656	24.15390968322754	20.97527313232422	21.991783142089844	22.553552627563477	24.877405166625977	Homo sapiens	1:Experimental evidence at protein level	478	8	0.604246959688933	23.3637100553744	1.53390297861034	0.136032624326878	0.243929545901975	-5.23650588383512	0.866356923497435	0.612735592695512	sp|O43670|ZN207_HUMAN	O43670	ZN207_HUMAN	ZNF207	BUB3-interacting and GLEBS motif-containing protein ZNF207		+	
23.284439086914062	25.034955978393555	23.674898147583008	23.044557571411133	24.265085220336914	23.75328254699707	23.933073043823242	22.52329444885254	23.408397674560547	23.31412124633789	24.300607681274414	25.05217742919922	24.51118278503418	23.830368041992188	25.077360153198242	24.416248321533203	24.394502639770508	24.700654983520508	25.351951599121094	24.53264617919922	24.078828811645508	24.918655395507812	24.561336517333984	24.812589645385742	24.317344665527344	24.628036499023438	24.14851188659668	Homo sapiens	1:Experimental evidence at protein level	99	0	-0.785845599470854	24.2171075614962	-3.67504857351526	0.000972913398754452	0.0100234847649629	-0.845405083977981	3.01192581555581	1.99898126538626	sp|O43678|NDUA2_HUMAN	O43678	NDUA2_HUMAN	NDUFA2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2		+	+
24.026962280273438	23.107954025268555	23.163433074951172	21.270179748535156	23.232009887695312	23.710140228271484	23.81011962890625	23.30445098876953	23.31856918334961	23.556560516357422	23.602035522460938	23.647478103637695	23.127592086791992	23.377212524414062	23.519367218017578	23.434412002563477	21.788549423217773	23.287750244140625	23.168359756469727	23.57413101196289	21.247465133666992	23.552623748779297	23.41469955444336	22.138641357421875	23.891565322875977	22.09712028503418	23.497066497802734	Homo sapiens	1:Experimental evidence at protein level	348	5	0.309787540043828	23.1417417280457	1.15742504509216	0.256665362457784	0.392627355972066	-5.71411149987568	0.590632736347804	0.406019444588733	sp|O43681|GET3_HUMAN	O43681	GET3_HUMAN	GET3	ATPase GET3		+	
23.9284725189209	23.329301834106445	23.575105667114258	23.785871505737305	23.41529655456543	24.071313858032227	22.260211944580078	23.214988708496094	23.332963943481445	22.8291015625	23.702253341674805	23.421558380126953	23.563987731933594	22.777978897094727	23.188852310180664	23.07209014892578	22.025136947631836	24.013734817504883	23.35024070739746	21.639095306396484	22.157081604003906	22.31947135925293	23.461978912353516	20.673851013183594	22.043657302856445	21.914382934570312	21.47201156616211	Homo sapiens	1:Experimental evidence at protein level	328	7	0.936971798450298	22.9079342176138	3.42663880196937	0.00186905906956847	0.0144249602813726	-1.453198854223	2.72837697300199	1.84088537398537	sp|O43684|BUB3_HUMAN	O43684	BUB3_HUMAN	BUB3	Mitotic checkpoint protein BUB3		+	+
26.390979766845703	26.8670654296875	26.813385009765625	27.15198516845703	27.039573669433594	25.744346618652344	26.757266998291016	26.878847122192383	26.450735092163086	26.80860710144043	26.917316436767578	26.570640563964844	27.052772521972656	27.09018898010254	26.866289138793945	26.57267189025879	26.943082809448242	26.8906192779541	26.847238540649414	26.776330947875977	26.04771614074707	26.708969116210938	26.656911849975586	26.81624412536621	26.324281692504883	26.873361587524414	26.471763610839844	Homo sapiens	1:Experimental evidence at protein level	911	0	0.045412809336856	26.7152718250255	0.420559901407038	0.677216926479789	0.780611291423746	-6.28313845790433	0.169272195594256	0.10756517100563	sp|O43707|ACTN4_HUMAN	O43707	ACTN4_HUMAN	ACTN4	Alpha-actinin-4		+	
21.01287841796875	21.62436866760254	23.140722274780273	21.64421272277832	21.434341430664062	22.94371795654297	21.8111515045166	22.121328353881836	21.303098678588867	21.647247314453125	23.11690330505371	22.750883102416992	22.30064582824707	22.341371536254883	22.397340774536133	22.366445541381836	21.9768009185791	23.131567001342773	23.25800323486328	22.589155197143555	21.825559616088867	22.399436950683594	23.12198829650879	22.100969314575195	21.9721736907959	21.966632843017578	22.21688461303711	Homo sapiens	1:Experimental evidence at protein level	822	7	-0.348734809997701	22.2406677974042	-1.54393126206709	0.13358906923416	0.240912051053282	-5.22221067761933	0.87422907603336	0.618141474908102	sp|O43747|AP1G1_HUMAN	O43747	AP1G1_HUMAN	AP1G1	AP-1 complex subunit gamma-1		+	
23.235837936401367	22.785856246948242	24.300270080566406	22.18023109436035	23.215412139892578	24.015050888061523	21.121746063232422	23.274879455566406	21.587909698486328	23.082212448120117	23.360912322998047	21.693878173828125	22.799434661865234	21.559154510498047	22.150339126586914	23.160310745239258	21.08022117614746	23.78963279724121	23.75215721130371	22.34583282470703	21.565000534057617	21.386669158935547	23.752260208129883	21.752676010131836	21.989200592041016	21.791423797607422	21.865215301513672	Homo sapiens	1:Experimental evidence at protein level	224	13	0.368456925070895	22.5390286574863	1.07028674187392	0.293431879009219	0.433436674201513	-5.80751074121055	0.532492705333576	0.363074344678645	sp|O43760|SNG2_HUMAN	O43760	SNG2_HUMAN	SYNGR2	Synaptogyrin-2		+	
21.2180233001709	21.54181480407715	22.58371353149414	22.167987823486328	22.0760440826416	22.89041519165039	21.758102416992188	22.12902069091797	22.663345336914062	22.670703887939453	22.950407028198242	21.93533706665039	21.611474990844727	21.174936294555664	22.906892776489258	22.684783935546875	22.143814086914062	21.840797424316406	22.60951805114746	22.87108612060547	22.379898071289062	21.303621292114258	22.79523277282715	23.016218185424805	21.77617835998535	21.43507194519043	21.754837036132812	Homo sapiens	1:Experimental evidence at protein level	301	11	-0.198123130701283	22.1812383758183	-0.847992589363901	0.403477031301949	0.548864736683597	-6.0149022015491	0.394181183278324	0.260534670759072	sp|O43772|MCAT_HUMAN	O43772	MCAT_HUMAN	SLC25A20	Mitochondrial carnitine/acylcarnitine carrier protein		+	
24.2484188079834	25.01373863220215	24.80029296875	24.763450622558594	24.873327255249023	24.645158767700195	24.93380355834961	24.47323989868164	24.625492095947266	24.4495906829834	24.50911521911621	24.590803146362305	24.870214462280273	24.498554229736328	25.083816528320312	25.071178436279297	25.04018211364746	25.005952835083008	25.2695369720459	24.994380950927734	24.426990509033203	25.255338668823242	25.068666458129883	25.025928497314453	24.775779724121094	24.911090850830078	24.507328033447266	Homo sapiens	1:Experimental evidence at protein level	548	0	-0.320565566379017	24.8047189135008	-3.29616835288516	0.00261933533366036	0.0174056712177334	-1.76576087860038	2.5818088985829	1.75930922428794	sp|O43776|SYNC_HUMAN	O43776	SYNC_HUMAN	NARS1	Asparagine--tRNA ligase, cytoplasmic		+	+
23.453197479248047	23.147390365600586	23.349233627319336	23.506189346313477	23.87909507751465	22.469528198242188	23.544662475585938	23.61463737487793	23.26274299621582	23.665512084960938	23.980527877807617	23.63260269165039	23.848115921020508	23.591583251953125	23.957538604736328	23.263412475585938	23.51346206665039	24.574222564697266	23.847190856933594	23.688146591186523	21.58332633972168	22.110130310058594	23.676116943359375	23.254358291625977	23.47222137451172	23.77791976928711	21.980484008789062	Homo sapiens	1:Experimental evidence at protein level	1136	3	0.187932229348874	23.3918875240402	0.846714989712668	0.404177152427773	0.549105399964981	-6.01596312924467	0.39342824018982	0.260344285368273	sp|O43795|MYO1B_HUMAN	O43795	MYO1B_HUMAN	MYO1B	Unconventional myosin-Ib		+	
24.394630432128906	24.36332893371582	24.075777053833008	24.28504753112793	24.124374389648438	24.185039520263672	22.669904708862305	23.808998107910156	21.456645965576172	24.23221206665039	24.118066787719727	21.492937088012695	24.274003982543945	23.87883758544922	23.455339431762695	24.127399444580078	22.134273529052734	23.544143676757812	24.065826416015625	22.501995086669922	21.664011001586914	22.29401397705078	23.900184631347656	23.01188850402832	21.53287696838379	20.994245529174805	22.61246109008789	Homo sapiens	1:Experimental evidence at protein level	227	10	0.887927860522144	23.2274223271561	2.45333337250907	0.0204888601309835	0.0646708532555406	-3.63384585779299	1.68848220229154	1.18929140901224	sp|O43809|CPSF5_HUMAN	O43809	CPSF5_HUMAN	NUDT21	Cleavage and polyadenylation specificity factor subunit 5		+	
22.100234985351562	23.449974060058594	23.031137466430664	21.090295791625977	23.59843635559082	22.24717140197754	24.306299209594727	23.65755844116211	23.327590942382812	21.912105560302734	21.710832595825195	24.57829475402832	23.113021850585938	21.03224754333496	24.635404586791992	23.57508659362793	24.07707977294922	20.95916748046875	23.620227813720703	22.76425552368164	23.92792510986328	25.180660247802734	23.2451114654541	24.55362319946289	24.40270233154297	24.20465087890625	21.998266220092773	Homo sapiens	1:Experimental evidence at protein level	399	7	-0.859140207757648	23.1975819462926	-2.00635066390112	0.0543489326600488	0.123328010436154	-4.48227850740479	1.26480898045354	0.908938274610174	sp|O43813|LANC1_HUMAN	O43813	LANC1_HUMAN	LANCL1	Glutathione S-transferase LANCL1		+	
22.863361358642578	23.27594757080078	23.988727569580078	23.60612678527832	23.05860710144043	23.259000778198242	21.779767990112305	23.522724151611328	22.040035247802734	23.138540267944336	23.71677017211914	21.704442977905273	21.53289031982422	23.159337997436523	22.87890625	23.868446350097656	21.458248138427734	23.739686965942383	23.98891258239746	22.858318328857422	22.5787410736084	22.26476287841797	23.583097457885742	23.29512596130371	22.614944458007812	23.111661911010742	22.32655143737793	Homo sapiens	1:Experimental evidence at protein level	385	8	-0.0889211381464214	22.9332894045044	-0.312217586052519	0.757138111868421	0.835348932237742	-6.32284859910246	0.120824892294737	0.0781320781794212	sp|O43837|IDH3B_HUMAN	O43837	IDH3B_HUMAN	IDH3B	Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial		+	
25.27049446105957	24.917522430419922	24.89271354675293	24.572704315185547	24.78182601928711	24.615224838256836	25.085527420043945	25.345592498779297	25.062158584594727	25.062667846679688	24.81405258178711	24.904727935791016	25.243263244628906	24.8864688873291	24.03806495666504	24.333423614501953	24.131845474243164	23.89583969116211	23.736919403076172	24.70810317993164	24.5050048828125	25.074207305908203	23.95587730407715	24.58146095275879	24.899179458618164	24.74052619934082	24.6400203704834	Homo sapiens	1:Experimental evidence at protein level	315	0	0.527379304948948	24.6930612841127	3.39593912427681	0.00202426881927936	0.0149610572241809	-1.52718992379084	2.69373181447185	1.82503771593648	sp|O43852|CALU_HUMAN	O43852	CALU_HUMAN	CALU	Calumenin		+	+
23.144893646240234	23.414018630981445	23.008182525634766	21.84333610534668	23.14653778076172	22.90273094177246	23.376224517822266	22.051864624023438	22.646148681640625	22.285045623779297	23.426517486572266	23.418750762939453	23.270124435424805	21.369718551635742	23.83816909790039	23.499162673950195	23.096269607543945	23.813982009887695	24.18153190612793	23.877212524414062	23.053791046142578	23.36075210571289	24.073766708374023	22.96552085876465	23.6835994720459	23.344812393188477	23.050352096557617	Homo sapiens	1:Experimental evidence at protein level	106	1	-0.745292804493321	23.1529096730031	-3.57365026302257	0.00127195471440159	0.0113128514641056	-1.09535608356194	2.89552835066528	1.94642791505299	sp|O43920|NDUS5_HUMAN	O43920	NDUS5_HUMAN	NDUFS5	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5		+	+
23.70890998840332	23.345857620239258	23.803424835205078	23.944108963012695	23.371877670288086	23.886886596679688	21.600706100463867	23.346759796142578	21.420835494995117	23.04458236694336	23.575674057006836	21.386505126953125	23.222023010253906	23.66238021850586	21.915748596191406	23.485244750976562	21.126434326171875	24.069869995117188	23.570158004760742	22.235078811645508	21.581186294555664	22.58935546875	23.583866119384766	21.950529098510742	21.866106033325195	22.429370880126953	23.65751075744629	Homo sapiens	1:Experimental evidence at protein level	631	11	0.450046853679503	22.8647368319973	1.33517403691949	0.192340577892033	0.317386943737464	-5.50325093748253	0.715929083439422	0.498410942670648	sp|O60216|RAD21_HUMAN	O60216	RAD21_HUMAN	RAD21	Double-strand-break repair protein rad21 homolog		+	
21.75288963317871	22.027498245239258	22.77300262451172	22.88459014892578	21.18683433532715	21.49149513244629	21.581151962280273	25.033161163330078	21.28867530822754	21.93848991394043	21.26335334777832	22.80674934387207	21.47239112854004	21.376665115356445	24.626262664794922	24.379304885864258	24.028839111328125	24.997703552246094	24.428987503051758	21.469783782958984	22.62577247619629	24.14912986755371	22.99076271057129	23.8512020111084	23.14338493347168	24.08838653564453	21.54054832458496	Homo sapiens	1:Experimental evidence at protein level	316	11	-1.525039570815	22.7840438001259	-3.92907440727772	0.000493263407726008	0.00676705812298622	-0.209582183052979	3.30692110106354	2.16960009329874	sp|O60218|AK1BA_HUMAN	O60218	AK1BA_HUMAN	AKR1B10	Aldo-keto reductase family 1 member B10		+	+
